Wdata,star_rating
0.2884391419250763,5.0
-0.049824345480179354,2.0
0.02080479450866495,5.0
0.24933784344493629,5.0
0.17580839811309415,4.0
0.02321461790311378,5.0
0.3194025683034956,5.0
-0.10895505394921064,2.0
0.015302282865557432,5.0
0.013775813127889102,4.0
0.25655156833789866,5.0
0.24756153093872593,5.0
-0.07329793962092968,3.0
0.2594989397967968,5.0
0.1894339037509577,5.0
-0.04272709022394009,3.0
0.31857630108206175,5.0
0.15272773106323626,5.0
0.27329197254256327,5.0
0.30838034804886305,5.0
0.17105888895443053,5.0
-0.22191453288824184,4.0
0.24279993354581167,5.0
-0.056850884486179934,3.0
0.21062762065194063,4.0
-0.1758183036053314,5.0
0.03192912348852225,5.0
0.24999105820900733,5.0
0.2225452931889093,5.0
-0.0522780673177329,3.0
0.03510468784227137,5.0
0.3519146815472553,5.0
-0.04174746704994218,2.0
0.03094120972747051,5.0
-0.2756813874884462,5.0
0.16150618705374864,4.0
0.0349909652441062,5.0
0.03952700126369916,5.0
0.13236076924502418,4.0
0.20019251864244733,5.0
0.3641867726713143,5.0
0.4031541882383298,5.0
0.4483341990176127,5.0
0.11602791073183426,4.0
-0.08817788148469274,2.0
-0.012226876731902826,3.0
0.2738022579169992,5.0
0.28448565068175125,4.0
0.28407981356398027,5.0
-0.08851313924144581,2.0
0.17784748551525692,4.0
-0.06858832518287807,1.0
-0.027848817090586817,4.0
0.18807321972681032,4.0
0.15996467795588393,5.0
-0.06451092766319601,2.0
0.26076234434078016,5.0
0.1095714018737745,4.0
0.32807802375274847,5.0
0.3449261259942983,5.0
0.37057022084593905,5.0
0.11751092898219204,4.0
0.38304611749119816,5.0
0.13876732288706248,5.0
0.2244772117508107,5.0
0.18803031216125624,5.0
-0.14213897121057462,2.0
0.2954820142320191,5.0
0.13048983321158178,4.0
0.27158900366822486,5.0
0.32693539003879735,5.0
0.34344297199798707,5.0
0.10379624716290003,4.0
-0.022822266427256106,3.0
0.2308104495309451,5.0
-0.16147580181933846,2.0
0.24208074027949264,5.0
0.21549851940096143,5.0
0.2903381643585999,5.0
-0.013802801991403043,3.0
0.11052927001996686,4.0
0.30545487553360445,5.0
0.24088055463546554,5.0
0.2754442862274626,5.0
-0.07665354157636836,4.0
0.3129013356192814,5.0
-0.05529127485584865,3.0
0.2834592000977511,5.0
0.3778599738049941,5.0
0.31157784795277094,5.0
-0.02594347347663379,3.0
0.3177067344571696,5.0
0.026432826884895858,5.0
0.25124359612491215,5.0
0.26313082995127746,5.0
0.13103551295364196,4.0
-0.06518584402818078,1.0
0.3346332359283301,5.0
0.15337233665091346,4.0
0.17661207099891352,4.0
0.16256134115634574,5.0
0.11780791169253108,5.0
0.26594192881260464,5.0
0.23471095628450822,5.0
-0.049418553177745024,3.0
0.25905455251153736,5.0
0.1869094033889846,5.0
0.284974596995329,5.0
0.08651155161348914,4.0
-0.043721882471178634,3.0
-0.29130705317605043,5.0
0.3274709908747442,5.0
0.3403911812805155,5.0
0.36764085402107965,5.0
0.2748305960882961,5.0
-0.34441405962945326,5.0
0.16777356749497044,4.0
0.24113980256635933,5.0
0.32872590153030057,5.0
0.29335342338590065,5.0
0.19538478710912757,5.0
0.19973538436288943,4.0
0.35761303175618375,5.0
-0.16152743316835905,1.0
0.2221162670826618,5.0
0.2188771397668391,4.0
-0.046633011574879514,1.0
0.42004075571011285,5.0
-0.040996525232882323,3.0
-0.03334101697675601,3.0
0.15429747056409948,4.0
0.17688321183625796,5.0
0.25149121474997654,5.0
0.39585427435417786,5.0
0.3170005497774837,5.0
0.010160367428915929,4.0
-0.11877643919365899,2.0
0.27211254643142796,5.0
0.2311412181707446,4.0
0.26609791395910726,5.0
0.2186326128300543,5.0
-0.08845003090612548,1.0
0.21243513749117288,4.0
0.3401996382899993,5.0
0.1289327215952728,4.0
0.3216231871984304,5.0
0.30773735966357885,5.0
0.2529344926853287,5.0
0.11705119792182818,5.0
0.020919583749190358,5.0
0.24562780316855573,5.0
0.22884488705659764,5.0
0.3356948062700411,5.0
0.24209673793594744,4.0
0.4484139337154131,5.0
-0.13507442058023814,1.0
0.17201463230173714,5.0
0.10996104837387294,4.0
0.2743019263039984,5.0
0.2480744253618104,5.0
-0.08386581960296802,4.0
0.10631912989136727,4.0
0.2994706304995861,5.0
0.3215246014128597,5.0
-0.37790131815659017,1.0
0.3064302287019455,5.0
0.30639830357333936,5.0
0.1693328104364644,4.0
0.279383867812992,5.0
-0.3215530994469785,1.0
0.03024158383758333,5.0
0.42771145915992964,5.0
0.2605898520080039,5.0
-0.036717054372363285,3.0
0.309162861736667,5.0
-0.04223318897998261,1.0
0.1374896021292202,4.0
0.3494591528472878,5.0
0.3358119757901799,5.0
0.3009453337507064,5.0
0.34195658291265446,5.0
0.30503908195269824,5.0
0.23067967256696997,5.0
-0.2117271809283755,1.0
-0.03882199232268372,3.0
0.27590418152177454,5.0
0.30595145175286514,5.0
-0.2656942223842217,2.0
0.16152592907772167,4.0
-0.06095113407047671,3.0
0.21889140916142735,5.0
0.2954073180447764,5.0
0.49796173182142633,5.0
-0.10096460935628833,1.0
0.3056836061186407,5.0
0.20273317722115977,5.0
-0.26641409499557583,1.0
0.34998514629804656,5.0
-0.03706552432763343,3.0
0.26588364398754954,5.0
-0.1413999719454102,1.0
0.37658300121091487,5.0
0.10469910858070519,4.0
0.2067635657489051,4.0
-0.011797220775408367,2.0
0.35314107853295545,5.0
0.13477317277657525,4.0
0.3255623085695942,5.0
-0.2698003190860722,5.0
0.3070872827666432,5.0
0.2734477135856445,5.0
-0.3670081448571322,1.0
-0.06762758110599167,3.0
0.19465267572355294,5.0
0.2553678005661669,4.0
0.3861436550124084,5.0
-0.07798779532526123,3.0
0.29346855921873166,5.0
0.2809672211299236,5.0
0.07553702493639314,4.0
0.3943187127580598,5.0
0.29776604606252316,5.0
0.28214998049595263,5.0
-0.1400850460607879,1.0
0.2862528110543134,5.0
-0.13058907797775568,2.0
0.31818559962760296,5.0
-0.3971709458122618,1.0
-0.03635814625387203,3.0
0.4516575474911863,5.0
-0.31976808710704385,5.0
0.3387023661080578,5.0
-0.5593466225462339,1.0
0.21242827251958965,4.0
0.23313904078184863,4.0
-0.13724649197997138,4.0
0.40047294936790395,5.0
0.29960968059265924,5.0
0.297078166458556,5.0
0.38274368675141923,5.0
0.046900405181775136,5.0
-0.05064745478977998,3.0
0.36932732337973434,5.0
0.2685930344921373,5.0
0.27970038951150905,5.0
0.3061610160072944,5.0
-0.03549130651781999,3.0
0.20876983406706245,5.0
-0.06554177384521538,3.0
-0.41247380533142136,1.0
-0.028674405880014995,1.0
-0.0504389540526916,3.0
-0.04089406276600211,3.0
-0.0383740689639757,3.0
0.21941141668409248,5.0
0.3233681202808011,5.0
0.02480080856698182,4.0
