keys,values
turned,0.012882096069868995
based,0.012882096069868995
standard,0.012882096069868995
stuff,0.012882096069868995
sink,0.012882096069868995
face,0.012882096069868995
Update,0.012663755458515284
shinier,0.012663755458515284
during,0.012663755458515284
mirror,0.012663755458515284
market,0.012663755458515284
beauty,0.012663755458515284
described,0.012663755458515284
given,0.012445414847161572
wrong,0.012445414847161572
basic,0.012445414847161572
dog,0.012445414847161572
wash,0.012445414847161572
blue,0.012445414847161572
reduce,0.012445414847161572
healthy,0.01222707423580786
penny,0.01222707423580786
truly,0.01222707423580786
held,0.01222707423580786
added,0.01222707423580786
base,0.01222707423580786
durable,0.01222707423580786
guy,0.01222707423580786
affordable,0.01222707423580786
highest,0.012008733624454149
stopped,0.012008733624454149
useful,0.012008733624454149
comment,0.012008733624454149
provide,0.011790393013100437
nightlight,0.011790393013100437
spot,0.011790393013100437
stop,0.011790393013100437
company,0.011790393013100437
carry,0.011790393013100437
simply,0.011572052401746726
opinion,0.011572052401746726
suitcase,0.011572052401746726
idea,0.011572052401746726
nearly,0.011572052401746726
claim,0.011572052401746726
girlfriend,0.011572052401746726
portable,0.011572052401746726
ask,0.011572052401746726
tend,0.011572052401746726
American,0.011572052401746726
relatively,0.011572052401746726
leaving,0.011572052401746726
fall,0.011572052401746726
conditioner,0.011353711790393014
fabulous,0.011353711790393014
remove,0.011353711790393014
dropped,0.011353711790393014
fly,0.011353711790393014
addition,0.011353711790393014
local,0.011353711790393014
condition,0.011353711790393014
soon,0.011353711790393014
section,0.011353711790393014
hate,0.011353711790393014
Xtava,0.011353711790393014
chose,0.0111353711790393
hit,0.0111353711790393
mind,0.0111353711790393
wonder,0.0111353711790393
etc,0.0111353711790393
styler,0.0111353711790393
fancy,0.0111353711790393
okay,0.010917030567685589
keeper,0.010917030567685589
figured,0.010917030567685589
true,0.010917030567685589
appliance,0.010917030567685589
anymore,0.010917030567685589
except,0.010917030567685589
wear,0.010698689956331877
told,0.010698689956331877
Sedu,0.010698689956331877
stayed,0.010480349344978166
previously,0.010480349344978166
static,0.010480349344978166
included,0.010480349344978166
baby,0.010480349344978166
range,0.010480349344978166
process,0.010480349344978166
certainly,0.010480349344978166
blew,0.010480349344978166
w,0.010480349344978166
Im,0.010480349344978166
o,0.010480349344978166
sit,0.010480349344978166
winter,0.010262008733624454
somewhat,0.010262008733624454
kept,0.010262008733624454
cover,0.010262008733624454
later,0.010262008733624454
perform,0.010262008733624454
hoping,0.010262008733624454
Oh,0.010262008733624454
tangle,0.010262008733624454
current,0.010043668122270743
adjust,0.010043668122270743
name,0.010043668122270743
stand,0.010043668122270743
note,0.010043668122270743
normally,0.010043668122270743
gym,0.010043668122270743
today,0.010043668122270743
pull,0.010043668122270743
skeptical,0.010043668122270743
shorter,0.010043668122270743
tangled,0.010043668122270743
wave,0.010043668122270743
compare,0.010043668122270743
regret,0.010043668122270743
slide,0.010043668122270743
dyer,0.010043668122270743
important,0.009825327510917031
research,0.009825327510917031
broken,0.009825327510917031
deep,0.009825327510917031
straightening,0.009825327510917031
front,0.009825327510917031
kid,0.009825327510917031
ear,0.009825327510917031
reliable,0.00960698689956332
lint,0.00960698689956332
putting,0.00960698689956332
number,0.00960698689956332
enjoy,0.00960698689956332
eye,0.00960698689956332
white,0.00960698689956332
purchasing,0.00960698689956332
user,0.00960698689956332
adjustable,0.00960698689956332
texture,0.00960698689956332
possible,0.009388646288209608
matter,0.009388646288209608
press,0.009388646288209608
complain,0.009388646288209608
force,0.009388646288209608
person,0.009388646288209608
along,0.009388646288209608
towel,0.009388646288209608
Oster,0.009388646288209608
thumb,0.009388646288209608
delivered,0.009388646288209608
shipped,0.009170305676855894
asked,0.009170305676855894
ton,0.009170305676855894
mention,0.009170305676855894
Target,0.009170305676855894
present,0.009170305676855894
direction,0.009170305676855894
rating,0.009170305676855894
dont,0.009170305676855894
yr,0.009170305676855894
shape,0.009170305676855894
reasonably,0.008951965065502183
intake,0.008951965065502183
anywhere,0.008951965065502183
v,0.008951965065502183
mounting,0.008951965065502183
happier,0.008951965065502183
middle,0.008951965065502183
die,0.008951965065502183
removable,0.008951965065502183
none,0.008951965065502183
continue,0.008951965065502183
gotten,0.008951965065502183
shut,0.008951965065502183
choose,0.008951965065502183
prevent,0.008951965065502183
dollar,0.008951965065502183
thrilled,0.008733624454148471
position,0.008733624454148471
mentioned,0.008733624454148471
awkward,0.008733624454148471
dust,0.008733624454148471
staying,0.008733624454148471
hood,0.008733624454148471
instruction,0.008733624454148471
above,0.00851528384279476
improvement,0.00851528384279476
gone,0.00851528384279476
seriously,0.00851528384279476
retracting,0.00851528384279476
annoying,0.00851528384279476
damaged,0.00851528384279476
strength,0.00851528384279476
literally,0.00851528384279476
mini,0.00851528384279476
trick,0.00851528384279476
happen,0.00851528384279476
appear,0.00851528384279476
nail,0.00851528384279476
b,0.00851528384279476
frizzie,0.00851528384279476
bill,0.008296943231441048
lotion,0.008296943231441048
returned,0.008296943231441048
giving,0.008296943231441048
device,0.008296943231441048
unless,0.008296943231441048
healthier,0.008296943231441048
installed,0.008296943231441048
please,0.008296943231441048
inches,0.008296943231441048
ease,0.008296943231441048
separate,0.008296943231441048
unlike,0.008296943231441048
bother,0.008296943231441048
Onei,0.008296943231441048
Elchim,0.008296943231441048
Vidal,0.008296943231441048
return,0.008296943231441048
honestly,0.008296943231441048
buck,0.008296943231441048
African,0.008296943231441048
usual,0.008078602620087336
lol,0.008078602620087336
minor,0.008078602620087336
state,0.008078602620087336
produce,0.008078602620087336
screen,0.008078602620087336
tight,0.008078602620087336
running,0.008078602620087336
alot,0.008078602620087336
constantly,0.008078602620087336
convenience,0.008078602620087336
hanging,0.008078602620087336
e,0.008078602620087336
Sunbeam,0.008078602620087336
whatever,0.008078602620087336
shampoo,0.008078602620087336
excited,0.008078602620087336
conditioning,0.008078602620087336
terrific,0.007860262008733625
ended,0.007860262008733625
replacing,0.007860262008733625
weigh,0.007860262008733625
hook,0.007860262008733625
saver,0.007860262008733625
personally,0.007860262008733625
honest,0.007860262008733625
breaker,0.007860262008733625
hear,0.007860262008733625
description,0.007860262008733625
Sassoon,0.007860262008733625
cream,0.007860262008733625
manageable,0.007641921397379912
promised,0.007641921397379912
green,0.007641921397379912
cleaning,0.007641921397379912
designed,0.007641921397379912
adapter,0.007641921397379912
original,0.007641921397379912
electrical,0.007641921397379912
wide,0.007641921397379912
thinking,0.007641921397379912
manage,0.007641921397379912
stronger,0.007641921397379912
cabinet,0.007641921397379912
lock,0.007641921397379912
positive,0.007641921397379912
cooler,0.007641921397379912
amazed,0.007641921397379912
coming,0.007641921397379912
straightener,0.007641921397379912
stylish,0.007641921397379912
moisture,0.007423580786026201
surprise,0.007423580786026201
stick,0.007423580786026201
2nd,0.007423580786026201
purple,0.007423580786026201
sent,0.007423580786026201
machine,0.007423580786026201
Featherweight,0.007423580786026201
entire,0.007423580786026201
near,0.007423580786026201
remember,0.007423580786026201
gentle,0.007423580786026201
changing,0.007423580786026201
scent,0.007423580786026201
hotter,0.007423580786026201
curling,0.007423580786026201
incredibly,0.007423580786026201
packing,0.007423580786026201
packaging,0.007423580786026201
aren,0.007205240174672489
opened,0.007205240174672489
changed,0.007205240174672489
barrel,0.007205240174672489
pleasantly,0.007205240174672489
material,0.007205240174672489
fell,0.007205240174672489
despite,0.007205240174672489
main,0.007205240174672489
manufacturer,0.007205240174672489
chance,0.007205240174672489
vanity,0.007205240174672489
placed,0.007205240174672489
mid,0.007205240174672489
considering,0.007205240174672489
hurt,0.007205240174672489
hole,0.007205240174672489
heard,0.007205240174672489
Babyliss,0.007205240174672489
meet,0.007205240174672489
limited,0.007205240174672489
include,0.0069868995633187774
test,0.0069868995633187774
avoid,0.0069868995633187774
louder,0.0069868995633187774
hasn,0.0069868995633187774
attached,0.0069868995633187774
tape,0.0069868995633187774
caught,0.0069868995633187774
perhaps,0.0069868995633187774
attractive,0.0069868995633187774
special,0.0069868995633187774
client,0.0069868995633187774
saying,0.0069868995633187774
doesnt,0.0069868995633187774
woman,0.0069868995633187774
worry,0.006768558951965066
clear,0.006768558951965066
Walmart,0.006768558951965066
appreciate,0.006768558951965066
blown,0.006768558951965066
quit,0.006768558951965066
sale,0.006768558951965066
plugged,0.006768558951965066
mostly,0.006768558951965066
rest,0.006768558951965066
drop,0.006768558951965066
sensitive,0.006768558951965066
door,0.006550218340611353
pricey,0.006550218340611353
offer,0.006550218340611353
volt,0.006550218340611353
timer,0.006550218340611353
output,0.006550218340611353
reach,0.006550218340611353
teeth,0.006550218340611353
combination,0.006550218340611353
finished,0.006550218340611353
keeping,0.006550218340611353
bottom,0.006550218340611353
women,0.006550218340611353
realize,0.006550218340611353
spending,0.006550218340611353
snap,0.006550218340611353
com,0.006550218340611353
imagine,0.006550218340611353
man,0.006550218340611353
early,0.006550218340611353
Hopefully,0.006550218340611353
y,0.006550218340611353
crazy,0.006550218340611353
hairstylist,0.006550218340611353
open,0.006550218340611353
Panasonic,0.006550218340611353
below,0.006550218340611353
stated,0.006550218340611353
compliment,0.006550218340611353
him,0.006331877729257642
sold,0.006331877729257642
loving,0.006331877729257642
floor,0.006331877729257642
consider,0.006331877729257642
concerned,0.006331877729257642
require,0.006331877729257642
humidity,0.006331877729257642
show,0.006331877729257642
1600W,0.006331877729257642
holder,0.006331877729257642
turning,0.006331877729257642
picked,0.006331877729257642
attach,0.006331877729257642
sitting,0.006331877729257642
bargain,0.006331877729257642
blade,0.006331877729257642
summer,0.006331877729257642
pitched,0.006331877729257642
vent,0.006331877729257642
tip,0.006331877729257642
bang,0.006331877729257642
whether,0.00611353711790393
including,0.00611353711790393
unfortunately,0.00611353711790393
outside,0.00611353711790393
dark,0.00611353711790393
metal,0.00611353711790393
neat,0.00611353711790393
ordering,0.00611353711790393
trouble,0.00611353711790393
wonderfully,0.00611353711790393
placement,0.00611353711790393
packaged,0.00611353711790393
Marriott,0.00611353711790393
sooner,0.00611353711790393
duty,0.00611353711790393
bed,0.00611353711790393
Excelente,0.00611353711790393
wire,0.00611353711790393
element,0.0058951965065502186
balanced,0.0058951965065502186
newer,0.0058951965065502186
converter,0.0058951965065502186
particularly,0.0058951965065502186
moved,0.0058951965065502186
prone,0.0058951965065502186
particular,0.0058951965065502186
1875W,0.0058951965065502186
selling,0.0058951965065502186
matte,0.0058951965065502186
ten,0.0058951965065502186
overseas,0.0058951965065502186
taken,0.0058951965065502186
root,0.0058951965065502186
various,0.0058951965065502186
bracket,0.0058951965065502186
plate,0.0058951965065502186
package,0.0058951965065502186
operate,0.0058951965065502186
檚,0.0058951965065502186
Italy,0.0058951965065502186
makeup,0.0058951965065502186
across,0.0058951965065502186
cant,0.0058951965065502186
ability,0.0058951965065502186
searched,0.005676855895196507
eventually,0.005676855895196507
moving,0.005676855895196507
fully,0.005676855895196507
law,0.005676855895196507
clutter,0.005676855895196507
efficiently,0.005676855895196507
commented,0.005676855895196507
starting,0.005676855895196507
overheat,0.005676855895196507
period,0.005676855895196507
burned,0.005676855895196507
damaging,0.005676855895196507
effect,0.005676855895196507
straighter,0.005676855895196507
suggest,0.005676855895196507
Hangup,0.005676855895196507
punch,0.005676855895196507
significantly,0.005676855895196507
kinda,0.005676855895196507
silver,0.005676855895196507
pain,0.005676855895196507
hottest,0.005676855895196507
men,0.005676855895196507
mess,0.005676855895196507
lo,0.005676855895196507
charm,0.005676855895196507
realized,0.005676855895196507
adequate,0.005676855895196507
call,0.005676855895196507
hassle,0.005676855895196507
weird,0.005676855895196507
retail,0.005676855895196507
become,0.005676855895196507
deliver,0.005676855895196507
coat,0.005676855895196507
benefit,0.0054585152838427945
sorry,0.0054585152838427945
cooling,0.0054585152838427945
check,0.0054585152838427945
hearing,0.0054585152838427945
ergonomic,0.0054585152838427945
admit,0.0054585152838427945
originally,0.0054585152838427945
picky,0.0054585152838427945
business,0.0054585152838427945
electric,0.0054585152838427945
hose,0.0054585152838427945
write,0.0054585152838427945
