id,danceability,acousticness,a_instrumentalness,liveness,a_speechiness,a_energy,a_valence,a_tempo,a_loudness,a_mode,a_key
[754032],0.3060836501901141,0.42268669983309826,0.008753861997940269,0.5227342707584933,0.013832473377977828,0.4404541477607992,0.3834092594554508,0.4489981874295792,0.7285636709204453,1.0,0.5454545454545454
[754032],0.2015209125475285,0.8222879058616667,0.678681771369722,0.28358821718156624,0.01965089471950818,0.5767798644881681,0.1598686301514991,0.23680987605937395,0.6165082812924246,1.0,0.6363636363636364
[754032],0.8479087452471483,0.26907116083216615,8.331616889804326e-05,0.05131889561736632,0.06334394554835876,0.7721122347243983,0.6842885898929972,0.414133150443345,0.7721965788759164,1.0,0.0
[754032],0.3215304182509505,0.4297148617481736,2.7085478887744592e-06,0.31951144411372273,0.018223734767812052,0.8067023419537307,0.9851679203305435,0.6138490177827854,0.8544393157751834,1.0,0.18181818181818182
[754032],0.5413498098859315,0.001709841351393447,0.0008898043254376931,0.16247562352458175,0.07596882204413218,0.7914420005290252,0.3844686937175548,0.5294861117915054,0.8019549280477872,1.0,0.09090909090909091
[754032],0.6162072243346007,0.8664649236135687,4.9845520082389294e-06,0.04403161243970031,0.015479196399165658,0.08549860622214987,0.1884733552283081,0.43081859599274974,0.602280749389085,1.0,0.45454545454545453
[754032],0.5924429657794675,0.17770505593618685,2.9557157569515963e-05,0.05275582469465258,0.026237786804259523,0.41298553319632936,0.6344951795741074,0.3914025375985892,0.7267445017648656,0.0,0.45454545454545453
[754032],0.47718631178707216,0.7259016853120622,7.085478887744594e-06,0.1409216873652879,0.1041826764738171,0.38755163082182026,0.38976586502807503,0.4795669426345956,0.703393972305186,1.0,0.18181818181818182
[754032],0.5674904942965779,0.010434802357394102,2.646755921730175e-06,0.5832905675869855,0.04742562301020968,0.49844344517468003,0.9671575378747749,0.4266202909910351,0.7519956557154494,1.0,0.18181818181818182
[754032],0.6494771863117871,0.004711870512261337,0.01235839340885685,0.46320435184234837,0.031068174333077177,0.8026329175738093,0.9788113147579193,0.41274677901337387,0.8174585935378768,1.0,0.0
[754032],0.8182034220532319,0.0276035978927924,0.309989701338826,0.15939648978753979,0.06652761005598858,0.5889881376279326,0.04597944697531518,0.43215108019399406,0.7139017105620419,1.0,0.6363636363636364
[754032],0.6257129277566539,0.6084309790172319,0.0,0.16863389099866571,0.08442200021956307,0.32854497731295906,0.5730479923720733,0.38056140694655366,0.6737170784686398,1.0,0.0
[754032],0.026734790874524704,0.7931712350706405,0.9701338825952626,0.05213999794724418,0.016137885607640796,0.22986143609986368,0.03665642546879966,0.19466516435604758,0.66405104534347,1.0,0.6363636363636364
[754032],0.4866920152091254,0.8313241140381922,0.0,0.07318074515036437,0.007574925897464046,0.10574399251225915,0.17152240703464353,0.29200019595355897,0.6443931577518328,1.0,0.45454545454545453
[754032],0.6090779467680607,0.6817246675601603,0.0013903192584963956,0.07677306784358001,0.015808541003403228,0.39162105520174173,0.7393791715224071,0.3818742957918973,0.789980993755091,1.0,0.8181818181818182
[754032],0.35480038022813687,0.9568270053788229,0.0,0.0691778712922098,0.011527061148314852,0.20035810934543308,0.33361584913656106,0.48330965561162004,0.7144447461308717,1.0,0.0
[754032],0.8265209125475285,0.12449183000775939,0.0006488156539649846,0.05213999794724418,0.02162696234493358,0.4933566646997782,0.711833880707702,0.42866310684367803,0.858430627206082,1.0,0.0
[754032],0.4712452471482889,0.9317264271106969,0.7013388259526262,0.12860515241711998,0.015259633329673948,0.06738966773149939,0.2668714906240067,0.4616665850193504,0.6353516155308172,1.0,0.36363636363636365
[754032],0.340541825095057,0.8313241140381922,2.6879505664263647e-05,0.13784255362824593,0.017565045559336915,0.3153193480782143,0.2986545184871279,0.41408416205359333,0.6892207439587293,1.0,0.45454545454545453
[754032],0.40826996197718624,0.6787125981679851,0.0002173017507723996,0.0937083033973109,0.014052036447469538,0.16271593383115956,0.19377052653882829,0.4303385097731838,0.6720879717621504,1.0,0.45454545454545453
[754032],0.4308460076045627,0.5411614292586537,0.0,0.2825618392692189,0.04325392468986717,0.573727796203227,0.82413391249073,0.20271885563121542,0.8892750475156124,0.0,1.0
[754032],0.7480988593155893,0.7309218009656875,1.2667353244078272e-06,0.11218310581956278,0.0714677791195521,0.21561845077013855,0.5179574107426634,0.32385734580904324,0.43898995384197664,1.0,0.18181818181818182
[754032],0.6316539923954372,0.9186741264112712,0.00024922760041194643,0.10397208252078416,0.008782522779668456,0.11184812908214134,0.12702616802627398,0.29926027531475036,0.6817811566657617,1.0,0.0
[754032],0.48550380228136875,0.6435717885926084,7.971163748712667e-06,0.021246022785589656,0.023163903831375558,0.86062221498769,0.9576226295158387,0.440239063341988,0.8145533532446375,1.0,0.18181818181818182
[754032],0.4961977186311787,0.27107920709361627,0.0,0.047008108385507556,0.013173784169502689,0.8117891224286325,0.9936433944273758,0.6140400725028169,0.7972576703774098,1.0,0.36363636363636365
[754032],0.4070817490494296,0.20782574985793825,0.0,0.3308016011495433,0.006257547480513778,0.5696583718233056,0.9184235618179892,0.20964581394209575,0.8274232962259028,0.0,0.09090909090909091
[754032],0.5306558935361216,0.3875458902577216,6.385169927909372e-05,0.21174176331725345,0.06202656713140851,0.8402750930880827,0.7531518169297595,0.554705334835644,0.8951941352158567,1.0,0.0
[754032],0.7766159695817489,0.7931712350706405,0.0,0.0865236580108796,0.023383466900867275,0.3407532504527235,0.6493272592435639,0.429412629206878,0.6872386641325007,1.0,0.45454545454545453
[754032],0.7124524714828897,0.6104390252786819,0.0,0.36877758390639437,0.013942254912723679,0.35194416749750745,0.6101281915457146,0.4393572723264586,0.7272332337768124,1.0,0.36363636363636365
[754032],0.5389733840304183,0.3353366874600192,0.0,0.050805706661192655,0.004281479855088375,0.48521781593993524,0.7128933149698061,0.5125312300984667,0.8033668205267446,1.0,0.36363636363636365
[754032],0.6352186311787071,0.6375476498082582,0.0,0.04043928974648466,0.010429245800856293,0.5716930840132664,0.8495603347812268,0.3650663792681135,0.763996741786587,1.0,0.18181818181818182
[754032],0.3559885931558935,0.5271051054285031,0.0,0.2527968798111465,0.010539027335602151,0.39162105520174173,0.6927640639898295,0.21005241757703424,0.8115123540591909,1.0,0.8181818181818182
[754032],0.6352186311787071,0.7811229575019398,0.0,0.07379657189777276,0.011417279613569,0.49946080126966036,0.8961754423138044,0.38042423945524917,0.7327450448004346,0.0,0.36363636363636365
[754032],0.3298479087452471,0.29015564657739207,0.0,0.07646515446987583,0.04248545394664617,0.7588866054896535,0.9894056573789596,0.6168030176848087,0.8081183817540049,1.0,0.18181818181818182
[754032],0.495009505703422,0.21786598116518874,0.0,0.04485271476957817,0.011307498078823142,0.5859360693429915,0.8961754423138044,0.4146279331798364,0.7846049416236763,0.0,0.09090909090909091
[754032],0.4736216730038022,0.28513553092376687,0.0,0.19018782715795957,0.008453178175430894,0.6815675422711458,0.8781650598580358,0.48181061088522015,0.8239207168069509,1.0,0.36363636363636365
[754032],0.3536121673003802,0.5562217762195295,0.0,0.2856409730062609,0.0352398726534197,0.7334527031151443,0.9353745100116538,0.6643413510997894,0.7984251968503937,1.0,0.18181818181818182
[754032],0.5686787072243347,0.6777085750372601,0.0,0.3482500256594478,0.014381381051707099,0.6520642155167152,0.9830490518063354,0.4300249840787734,0.8164268259571003,1.0,0.8181818181818182
[754032],0.6673003802281369,0.39055795964989676,0.0013079299691040166,0.06373806835676897,0.005489076737292788,0.6642724886564796,0.7806971077444644,0.4882672806544849,0.8335052945967961,1.0,0.18181818181818182
[754032],0.615019011406844,0.7098373152204615,0.0,0.29590475212973416,0.018882423976287192,0.612387327812481,0.8993537451001166,0.4829422426884829,0.7676622318761879,1.0,0.0
[754032],0.3904467680608365,0.6094350021479569,0.0,0.7341681207020425,0.02887254363816006,0.871813132032474,0.8357876893738743,0.5275069808455396,0.7843605756177029,1.0,0.36363636363636365
[754032],0.6316539923954372,0.7700787030639643,0.0,0.0780047213383968,0.015040070260182238,0.3977251917716239,0.5974149804004661,0.4858521530397296,0.7566657616073854,1.0,0.36363636363636365
[754032],0.6138307984790874,0.13754413070718502,0.0,0.08098121728420404,0.014271599516961248,0.815858546808554,0.8093018328212735,0.5082496448341743,0.8883247352701602,1.0,0.0
[754032],0.8241444866920152,0.6425677654618834,0.0,0.048650313045263266,0.010539027335602151,0.3336317577878609,0.6387329166225236,0.3847891049821192,0.7716806950855282,0.0,0.09090909090909091
[754032],0.6875,0.4136504916565728,0.0,0.10089294878374218,0.015259633329673948,0.5900054937229129,0.7531518169297595,0.5063880860236123,0.8522128699429813,1.0,0.8181818181818182
[754032],0.4866920152091254,0.2841315077930418,0.0,0.30822128707790214,0.03864310023054122,0.6856369666510673,0.8569763746159551,0.6660216528682702,0.9038284007602497,1.0,0.0
[754032],0.7029467680608366,0.6827286906908854,0.0,0.06876732012727087,0.004061916785596661,0.31226727979327323,0.5666913867994491,0.35980012736981337,0.8218843334238393,1.0,0.18181818181818182
[754032],0.7314638783269961,0.7921672119399153,0.0,0.12655239659242534,0.013722691843231969,0.3153193480782143,0.6270791397393792,0.48493117131239893,0.7907955471083357,1.0,0.0
[754032],0.7231463878326997,0.2580269063941906,0.0,0.09678743713435288,0.005269513667801074,0.44859299652064216,0.9290179044390297,0.4699897124381522,0.8555253869128429,1.0,0.6363636363636364
[754032],0.7659220532319391,0.6726884593836349,0.0,0.15529097813815046,0.014930288725436378,0.6001790546727166,0.8855810996927641,0.4383775045314261,0.79342926961716,1.0,0.0
[754032],0.6946292775665399,0.13854815383791005,0.0,0.037462793800677414,0.0072455812932264805,0.5432071133538162,0.9046509164106368,0.47690197423210706,0.8597067607928319,0.0,0.5454545454545454
[754032],0.5674904942965779,0.23995449004113975,0.0,0.0937083033973109,0.009990119661872873,0.58186664496307,0.5116008051700393,0.5010973399304365,0.8414336139017107,0.0,0.18181818181818182
[754032],0.2300380228136882,0.5883505164027308,0.0,0.29385199630503955,0.016137885607640796,0.6968278836958511,0.8093018328212735,0.5691324156174987,0.8929948411620963,0.0,1.0
[754032],0.45579847908745247,0.5682700537882299,0.0,0.32053782202607006,0.02195630694917115,0.9298024294463548,0.9872867888547515,0.6482486650663792,0.895601411892479,1.0,0.8181818181818182
[754032],0.769486692015209,0.7469861710572883,0.0,0.16966026891101305,0.005708639806784498,0.5330335524040125,0.6440300879330437,0.4366678097290942,0.8681509638881347,1.0,0.8181818181818182
[754032],0.49738593155893535,0.5692740769189549,1.1019567456230689e-06,0.2527968798111465,0.02173674387967944,0.6357865179970293,0.8718084542854115,0.269984813599177,0.8521585663860983,1.0,0.6363636363636364
[754032],0.6399714828897338,0.3674654276432207,3.995880535530381e-06,0.42728112491019193,0.017235700955099353,0.7283659226402426,0.7531518169297595,0.5205065399500318,0.8735270160195493,1.0,0.18181818181818182
[754032],0.3072718631178707,0.8825292937051695,0.0,0.06969106024838347,0.009331430453397734,0.1789936313508454,0.2986545184871279,0.3025718904619605,0.7430898723866414,1.0,0.45454545454545453
[754032],0.7302756653992395,0.45079934749339956,0.0,0.09473468130965823,0.009002085849160173,0.43943679166581884,0.42578662993961225,0.33544309998530353,0.7558783600325821,1.0,0.8181818181818182
[754032],0.5472908745247148,0.18874931037416237,0.0,0.08077594170173459,0.009990119661872873,0.7344700592101248,0.7732810679097363,0.29509626218586194,0.858593537876731,0.0,0.5454545454545454
[754032],0.4177756653992395,0.18372919472053714,0.0012976313079299691,0.0937083033973109,0.015149851794928096,0.37229128939711476,0.6535649962919801,0.6949492970166071,0.741840890578333,1.0,0.36363636363636365
[754032],0.5995722433460076,0.654616043030584,0.0,0.0865236580108796,0.010978153474585573,0.2919201578936659,0.6705159444856447,0.40483025522951066,0.7248710290524031,0.0,0.45454545454545453
[754032],0.529467680608365,0.045876818871988245,0.0,0.2179000307913374,0.04797453068393896,0.8616395710826703,0.7584489882402797,0.4343016705040905,0.8802878088514798,1.0,0.8181818181818182
[754032],0.3856939163498099,0.20782574985793825,0.0,0.08344452427383763,0.004501042924580085,0.39569047958166315,0.36539887699968215,0.732386224464802,0.8185718164539778,1.0,0.6363636363636364
[754032],0.5472908745247148,0.00799502614973224,0.0,0.11013034999486812,0.024261719178834115,0.6317170936171079,0.6927640639898295,0.424420712291187,0.8039370078740158,1.0,0.36363636363636365
[754032],0.8086977186311787,0.017362561959396925,0.0,0.28666735091860823,0.019760676254254032,0.5777972205831485,0.8336688208496662,0.42961838044383477,0.8322291610100462,1.0,0.18181818181818182
[754032],0.6815589353612167,0.7259016853120622,0.0,0.09986657087139485,0.016028104072894938,0.5666063035383646,0.9321962072253417,0.41960025473962675,0.8251153950583764,1.0,0.8181818181818182
[754032],0.7433460076045626,0.589354539533456,0.0,0.09884019295904754,0.005818421341530353,0.29598958227358735,0.911007521983261,0.3029931906138245,0.7057561770295955,0.0,0.45454545454545453
[754032],0.7053231939163498,0.007744020367050977,0.0,0.02812275479831674,0.013503128773740259,0.5035302256495818,0.7849348447928807,0.25022289717336993,0.7648927504751561,1.0,0.09090909090909091
[754032],0.4926330798479087,0.13654010757645996,0.0,0.03397310889869651,0.006916236688988912,0.5452418255437769,0.4660451318995656,0.39766815264782246,0.8266630464295411,1.0,0.8181818181818182
[754032],0.5461026615969582,0.34738496502871974,0.0,0.24561223442471522,0.010539027335602151,0.668341913036401,0.8315499523254581,0.47621613677558416,0.8553896280206355,1.0,0.36363636363636365
[754032],0.4605513307984791,0.05390900391778861,0.0,0.223031920353074,0.015149851794928096,0.7721122347243983,0.6344951795741074,0.24362416107382548,0.8816453977735543,1.0,0.18181818181818182
[754032],0.5817490494296577,0.010334400044321597,0.0,0.035410037975982765,0.08661763091448017,0.7141229373105175,0.8357876893738743,0.6954734727869495,0.813630192777627,1.0,0.18181818181818182
[754032],0.49738593155893535,0.0075030548156769655,0.0,0.08344452427383763,0.009880338127127014,0.7649907420595357,0.8082423985591695,0.4537402635575369,0.812516969861526,1.0,0.8181818181818182
[754032],0.5413498098859315,0.012442848618844194,0.0,0.053576927024530444,0.004501042924580085,0.573727796203227,0.8114207013454816,0.46920589820212616,0.7983165897366278,1.0,0.0
[754032],0.6269011406844106,0.2781073690086916,0.0,0.08016011495432619,0.023493248435613127,0.49437402079475856,0.6408517851467317,0.49698721403027485,0.8320390985609557,1.0,0.8181818181818182
[754032],0.5686787072243347,0.017563366585541935,0.0,0.0865236580108796,0.017455264024591063,0.4923393086047978,0.6609810361267083,0.45282907950815654,0.7771925061091502,0.0,0.5454545454545454
[754032],0.6138307984790874,0.006840399549398435,0.0,0.0355126757672175,0.019211768580524754,0.6490121472317741,0.8040046615107533,0.4213393425758095,0.8012761335867501,1.0,0.0
[754032],0.7088878326996197,0.0168605503940344,3.0998970133882594e-06,0.053884840398234636,0.055769019650894716,0.7863552200541234,0.7753999364339443,0.30453632489100085,0.7918273146891122,1.0,0.36363636363636365
[754032],0.6031368821292775,0.9397586121564973,1.6065911431513903e-05,0.2917992404803449,0.015369414864419806,0.2817465969438623,0.8262527810149379,0.504903737814138,0.8174585935378768,0.0,0.36363636363636365
[754032],0.6304657794676806,0.5331292442128533,0.0,0.42830750282253927,0.016247667142386648,0.5554153864935806,0.7022989723487657,0.3754127271836575,0.7962259027966333,1.0,0.09090909090909091
[754032],0.4866920152091254,0.7861430731555651,0.0,0.09678743713435288,0.004061916785596661,0.35397887968746816,0.7203093548045344,0.22751677852348992,0.7795547108335595,0.0,0.09090909090909091
[754032],0.49976235741444863,0.21083781925011338,0.0,0.26613979267166177,0.006586892084751343,0.4750442549901316,0.7044178408729738,0.3366090236613923,0.8036654900896009,0.0,0.7272727272727273
[754032],0.5318441064638784,0.4216826767023732,9.546858908341915e-06,0.0647644462691163,0.006696673619497202,0.5299814841190714,0.7181904862803263,0.4992602753147504,0.8976920988324735,1.0,0.0
[754032],0.47005703422053224,0.010133595418176588,0.0,0.30822128707790214,0.055769019650894716,0.6032311229576577,0.794469753151817,0.48410816636457166,0.8376323649199023,1.0,0.6363636363636364
[754032],0.8277091254752852,0.7218855927891621,0.0,0.10499846043313149,0.024920408387309256,0.5014955134596211,0.5698696895857611,0.4044775388232989,0.8348628835188705,1.0,1.0
[754032],0.2573669201520912,0.9246982651956216,0.005818743563336766,0.07287283177666018,0.015588977933911516,0.2481738458095102,0.3463290602818095,0.6397687748003723,0.7350800977464025,1.0,0.6363636363636364
[754032],0.5722433460076046,0.00671991677371143,0.050566426364572606,0.22097916452837935,0.004501042924580085,0.6581683520865974,0.9883462231168556,0.47922892274530937,0.8759706760792833,1.0,0.36363636363636365
[754032],0.36430608365019007,7.729974083452133e-05,0.0021421215242018537,0.329775223237196,0.018004171698320342,0.8402750930880827,0.021506515520711946,0.44639200509479254,0.8985338039641598,1.0,0.45454545454545453
[754032],0.30370722433460073,0.10340734426253341,0.1730175077239959,0.8439905573232064,0.011307498078823142,0.6866543227460477,0.676872550058269,0.35130064174790576,0.8503937007874016,1.0,0.2727272727272727
[754032],0.3773764258555133,0.7028091533053862,0.0002564366632337796,0.0638407061480037,0.018882423976287192,0.6001790546727166,0.7139527492319101,0.43707931220300794,0.8199565571544936,1.0,0.45454545454545453
[754032],0.3761882129277566,0.33734473372146934,0.00014212152420185376,0.05193472236477472,0.16895378197387195,0.5075996500295034,0.2711092276724229,0.3091461323666291,0.7309530274232963,1.0,0.9090909090909091
[754032],0.28231939163498093,0.0470816466288583,0.0,0.12142050703068873,0.00461082445932594,0.3275276212179787,0.6726348130098528,0.14855729192181455,0.8187890306815097,1.0,0.18181818181818182
[754032],0.7504752851711026,0.36646140451249565,0.0,0.3780149851175203,0.010539027335602151,0.5208252792642482,0.8156584383938977,0.3785332876108362,0.8106163453706218,1.0,0.36363636363636365
[754032],0.3452946768060836,0.29115966970811713,0.00010916580844490217,0.9250744123986452,0.0476451860797014,0.4618186257553869,0.15033372179256277,0.6292754617155735,0.6797719250610915,0.0,0.36363636363636365
[754032],0.6863117870722434,0.21284586551156348,0.026776519052523172,0.11834137329364675,0.008233615105939184,0.4933566646997782,0.4840555143553342,0.3834468231029246,0.8411077925604128,1.0,0.8181818181818182
[754032],0.3880703422053232,0.34738496502871974,3.192584963954686e-05,0.13784255362824593,0.005928202876276208,0.48521781593993524,0.6567432990782922,0.3364081712634106,0.8533803964159653,1.0,0.6363636363636364
[754032],0.38925855513307983,0.08312607702188747,0.00036972193614830074,0.5832905675869855,0.02986057745087276,0.5625368791584431,0.6578027333403963,0.24710233674619117,0.7783328808036927,1.0,0.18181818181818182
[754032],0.4819391634980988,0.3072240397997179,2.47167868177137e-05,0.4036744329262034,0.0016467230211878376,0.7426089079699677,0.8188367411802099,0.316180865134963,0.8266358946510997,1.0,0.0
[754032],0.44866920152091255,0.0860377441009901,0.002317198764160659,0.7967771733552295,0.05412229662970689,0.6815675422711458,0.5825829007310096,0.29759467006319507,0.816806950855281,1.0,0.6363636363636364
[754032],0.7492870722433459,0.6275074185010077,2.8836251287332647e-05,0.06784358000615828,0.025798660665276103,0.24206970923962803,0.6652187731751246,0.5175427423700583,0.7043171327721967,1.0,0.09090909090909091
[754032],0.36549429657794674,0.9477907972022975,0.0,0.08755003592322694,0.010539027335602151,0.21460109467515817,0.38129039093124273,0.4546906383187185,0.7485473798533805,1.0,0.36363636363636365
[754032],0.6637357414448669,0.31425220171479323,5.231719876416066e-06,0.05183208457353999,0.011746624217806562,0.47606161108511197,0.7743405021718403,0.425743398814481,0.8501493347814282,1.0,0.0
[754032],0.3310361216730037,0.34035680311364447,0.0003635427394438723,0.47757364261521096,0.010648808870348003,0.4842004598449549,0.33997245470918525,0.447758781168863,0.7937279391800164,1.0,0.5454545454545454
[754032],0.47005703422053224,0.38352979773482143,0.0,0.059119367751206,0.023054122296629707,0.5126864305044052,0.6207225341667549,0.3831822857982658,0.8221830029866957,0.0,0.0
[754032],0.6482889733840304,0.011940837053481673,1.0813594232749742e-06,0.13476341989120394,0.01306400263475683,0.6327344497120883,0.45968852632694146,0.30365943271444673,0.8026880260657074,1.0,0.6363636363636364
[754032],0.33578897338403035,0.9166660801498212,2.1627188465499485e-06,0.0865236580108796,0.008014052036447466,0.261399475044255,0.4840555143553342,0.5360260618233479,0.7771110507738258,0.0,0.36363636363636365
[754032],0.6375950570342205,0.06364802828582157,0.0,0.09986657087139485,0.002195630694917117,0.47606161108511197,0.6323763110498993,0.2577475138392201,0.8158294868313876,0.0,0.7272727272727273
[754032],0.7278992395437263,0.7570264023645388,1.4521112255406798e-05,0.03756543159191214,0.011087935009331432,0.12609111441186643,0.35904227142705797,0.28870817616224953,0.6743687211512355,1.0,0.6363636363636364
[754032],0.8847433460076045,0.23292632812606445,0.06611740473738413,0.23637483321358926,0.008014052036447466,0.7375221274950658,0.9978811314757919,0.38354969872140304,0.8380939451534076,1.0,0.9090909090909091
[754032],0.45104562737642584,0.020575435977717077,0.0040679711637487135,0.15529097813815046,0.008343396640685036,0.6622377764665188,0.7086555779213899,0.3930583451721942,0.8238664132500679,0.0,0.36363636363636365
[754032],0.48312737642585546,0.06927055781788184,0.00022657054582904225,0.04115775428512778,0.06729608079920958,0.9827049463853338,0.4882932514037504,0.5277225297604468,0.8616345370621776,1.0,0.8181818181818182
