marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,E,S,L,C,evaluation,Wdata
US,15779386,RO922L76C2T5O,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,-1.0,1,2,1,0.1,Magnatron failure,Bought a Sharp Microwave Drawer one and a half years ago. Barely used it - warming leftovers once a week and softening butter a few times. Started to make funny noises and gave off an electrical smell. Because I bought it from an American Supplier - Sharp Canada is saying I have no warranty and suggest that I send the microwave to a family member in the US to have it repaired. This is ludicrous. Sharp US says I have to deal with Sharp Canada. To get it repaired here it will cost $286. Either way it will cost a small fortune to repair.,2012-03-26,-0.103030303030303,0.4606060606060607,558,-0.2385365446115837,-0.1,-0.010461378503593221
US,35900756,R2NPORX6YHZFT7,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,1,1,0.1,James Bond like,kids love to use it wife does too. Works under bar. it is a perfect space saver. hard to break! Love it.,2012-06-05,0.4088541666666666,0.6854166666666667,120,0.2786398900736018,0.1,0.01310732038956091
US,52552479,R3P9F9Y1TYHBX2,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,1,1,0.1,very happy so far,"i have only been using the product about one month but am very pleased so far.  it is well-designed and solves the problem i had of bending down all the time to access the microwave.  easy to install, looks good.  some reviewers have reported quality problems though i've had none so far.  i will update my review if it fails",2012-08-08,0.2427777777777777,0.8022222222222222,343,0.2014733958106336,0.1,0.01005560042767871
US,40774986,R113EINO6TIQ3,B001QFYDQK,295520151,sharp microwave drawer oven,Major Appliances,1.0,2,3,1,0.1,great microwave,"Had microwave for about four years and no problems, it was the only one you could<br />see to operate in my center island without getting down on the foor.<br />as for cooking it seems to cook better than my old one with a turntable",2012-09-11,0.1907407407407407,0.4731481481481481,248,0.2704815519621529,0.1200936955176002,0.016707690192245717
US,33878573,RBUHOIPGCIIUV,B001QFYDQK,295520151,sharp microwave drawer oven,Major Appliances,-0.6,1,5,1,1.0,Just Installed it in a new kitchen,"Looks great. But you have to press Open and Close buttons to open and close drawer. Very delicate product. It is uncomfortable, unpractical to press these buttons everytime. I am sure they will go bad very soon. I will not suggest anybody to purchase this product",2013-01-14,0.0051515151515151,0.6733445566778902,298,0.0176266566925205,-0.3702203176320057,-0.003722309179837654
US,31191547,R5JXAJDVTP6T5,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,0.6,4,5,1,1.0,Great microwave,"Plus - I've had this microwave installed for about 4 months now and I really like it.  It cooks evenly and in a predictable way...much better than the traditional turntable models.  The coolness factor is high and its easy for the kids to use.  I love how it fits in with my new kitchen.<br />Minus -  it's pricey for a microwave.  Considering, the price I expected it to have a few more quick features, like a 30 second reheat button (it will do 1 min).  The open/close mechanism is noisy and closes with a &#34;clunk&#34; .  The special cooking features are complicated to program so I have yet to use them.<br />Summary - It was worth the splurge.",2013-02-07,0.1894219505984211,0.4881945505474916,666,0.3100399474241872,0.9723939580156576,0.17521046601700815
US,17138845,R2S1OAPMCZBGLV,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,2,4,1,1.0,Love this microwave,"Love this microwave. Product was Easy to install, and easier to operate. The first one we ordered came damaged. The process to return item was a piece of cake. The second one came (from a different company) and was packaged much much better. We used to have our microwave sitting on the counter. We remodeled our 1950 galley kitchen and only had room for a drawer microwave. We will NEVER go back to any other microwave. Well worth the price..<br />Love, Love , Love this product",2013-03-19,0.2583333333333333,0.4724358974358973,499,0.3521595629730268,1.0,0.2109798996107461
US,51830340,RVFRMNN0EDRMN,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,4,5,1,1.0,Great product!,"Love that it is off the counter, large, and works well.  I originally bought this microwave 6 years ago with absolutely no problems.  An electric failure in the house caused us to have to replace it, and without question, we bought the same one.",2013-05-11,0.2389455782312925,0.5505102040816326,260,0.2716739585830594,1.6206565966927626,0.2742435328492288
US,28823062,R3DKT78AELIKFS,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,2,2,1,0.1,Very Pleased with Product,"We purchased and installed the drawer oven in August 2010, while doing a remodel in our kitchen.  It was a more expensive option, but it fit perfectly in a location between our fridge and sink area, and maintained the contour of the kitchen we were seeking.  We use it at least two or three times a day, and have been very pleased with its performance, and we have not had any problems with it.  It does not have a turntable; however, our experience is it does the job just as well.  It is easy to get to and easy to clean.  It does not have a huge interior, so if you have plans to microwave tall items, check the dimensions first so that you are not surprised by that.  Overall, we have found it to be a very nice addition to our kitchen, and would purchase one again.",2013-06-07,0.3342222222222222,0.7,796,0.3332328859371334,0.1414213562373095,0.029924109994482747
US,51579563,RUWM9V6OFBXHN,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,-1.0,2,3,1,0.1,Obviously a widespread defect,"At first we loved this microwave drawer and it seemed to do the core job of heating food just fine.  Then just over a year after the purchase date (when the builder bought all the appliances) the unit died.  No signs of life at all.  It had been in use for 3-4 months in total.  Microwaves have been around for a long time and most are pretty much bulletproof.  Not this one.  Reading the reviews it is obvious that Sharp has built a flawed product and is not standing behind it.  I have called them twice and asked about a product recall, and if they were going to escalate the product defect issues to their development team.  No response.  It's obvious that their customer service teams do not close the loop and provide feedback to their engineering and business teams.  For this price, this is an unbelievable rip off.  Yes it looks great, but it doesn't work much more than a year.  Now we're stuck, with the prospect of paying for service, and then waiting until it breaks again.  Since this is likely a low volume unit, the number of consumer complaints won't be adequate to force Sharp to own up to the obvious quality issues.",2013-06-26,0.1347826086956522,0.6115942028985508,1165,0.2226875012490425,-0.1200936955176002,-0.017209295395865038
US,16182178,R33202RA30C03Y,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,1,2,1,1.0,Best Decision,"We were reluctant to spend so much on a microwave as we are not big microwave users but we absolutely love this and are glad we splurged. It defrosts without cooking, won't burn popcorn, can soften butter without melting, and of course looks amazing. Its easy to clean and was pretty easy to install.  If I had to come up with a shortfall there is a height limit so forget tall items like those rice express packages.  Still worth it and would still recommend it.",2013-07-05,0.4166666666666666,0.5969696969696969,477,0.3929239082221237,1.0,0.25443144550347385
US,50273306,R32ZEE4P94OBFO,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,6,6,1,0.1,Looks fantastic and it works great!,"While redoing our kitchen, I discovered this microwave and I love it!  I was concerned about lack of a turntable but after a month of use, I have founds foods to be heated evenly.  The popcorn button works great and I love how easy it is to program things like defrost, melt butter, warm syrup, beverages, etc...  Most of all, I am thrilled to have the microwave off the counter and the drawer style is a must when mounting in a base cabinet.",2013-07-09,0.4658333333333333,0.7233333333333334,478,0.3814613972711367,0.2449489742783178,0.06067222463099311
US,23167523,RW59K45TQ2JJC,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,0.6,2,3,1,1.0,good concept,"This is a great design concept.  It gives you more counter space.  I was worried about it making soup spill with jerky loading, but I haven't found that to be a problem.<br />The only reason that I didn't give it 5 stars is that the interface is a bit clumsy.  For pretty  much everything, it requires too many key strokes to get it doing what you want. It's like the old days of operating a VCR. way too complicated. It's like you have to keep the manual out on the counter if you want to do anything other than run if for 1, 2 or 3 minutes.  defrosting = difficult .. timer = difficult... resetting the clock = difficult<br />In summary: as long as your key objective is to get the microwave off of the counter, and you only plan on using it to reheat things at max heat, then you will love it.",2013-08-29,0.0828947368421052,0.6644736842105263,809,0.1375196477063728,0.7205621731056017,0.06660901024118167
US,9066381,R2B7R2RXRHBEPI,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,-1.0,1,2,1,0.1,0 stars,"Late last year we remodeled our kitchen. We put in top of the line Wolf/Sub Zero appliances that we always wanted, but we let our salesperson talk us into this Sharp microwave. This microwave hasn't even been in a year and the door is already separating from the glass (hard to understand since it is the one appliance that we rarely use-I am in a rigorous school program and my husband travels for work). I can almost fit my pinky finger into the gap that has formed between the door and the glass. The microwave is used maybe once a week for a reheat after a late shift. When I called Sharp about this issue, I was transferred to every department until finally the one I needed was closed. Yep transferred to different departments only to be told that they couldn't help and the one that could help me was closed for the evening. I called at 1pm MST. This is so frustrating to have my beautiful dream kitchen with this eyesore coming apart...who knows how they will have to rip it out. I am off to buy a Wolf drawer microwave; their helpful customer service goes out of their way to make sure you are satisfied.",2013-09-05,0.0726851851851851,0.6498456790123456,1121,0.137324374974493,-0.1,-0.009274013843568902
US,51824129,R1WYT8CPIY8G7P,B001QFYDQK,295520151,sharp microwave drawer oven,Major Appliances,-1.0,2,2,1,0.1,crap in a box,"After about 10 uses...yes, 10 uses, the microwave heating element broke.  It was under warranty but this product is horrible.  all looks, no performance.  Filing a BBB complaint and one with Sharp as well.  $1K is too much for this bag of magic beans.",2013-09-09,-0.2541666666666666,0.6583333333333333,265,-0.2433075786261782,-0.1414213562373095,-0.023299291706599192
US,30454799,R1Z2I4R7DVA86P,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,0,1,0.1,So far no problems,"So far it has worked fine with no service calls.  I will keep you posted in future years.  Given how nicely it fits in our kitchen island, I would probably buy another one even if it lasted only 2 years.  Update:  Finished year 4 with no problems.  Still very happy.",2013-09-19,0.3166666666666667,0.8035714285714286,285,0.2410520241116228,0.1,0.016430451867698054
US,4598736,RQR6D3MALB08Z,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,1,1,1.0,Great Microwave works and looks FANTASTIC!!!!!!,We got it the same day our cabinets were being installed. We were worried about it not working since this was our first on-line purchase of such a high priced item. Let me tell you how easy it went in and it performed FANTASTIC!!!! it is exactly what we wanted and the slide out drawer has our friends looking into how they can install one in their kitchens. We installed it in a bottom cabinet directly under the countertop. great height and so convenient to place hot items right onto the countertop. No more reaching over head or over a hot stove to get anything out. This is a real gem and an awesome addition to our kitchen.,2013-09-21,0.3826829481792717,0.606904761904762,677,0.3909203221528409,1.0,0.26680750238413625
US,24057221,R1KKQYEEBY156R,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,0,1,1.0,I love it,When ordering cabinet for microwave I had no clue that Sharp offered a drawer oven that would fit into the cabinet perfectly.  It looks so great and works beautifully.,2013-09-22,0.5708333333333334,0.75,177,0.3652258852423525,1.0,0.24943453956237796
US,18487558,R35W5MUP6UWRZG,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,0,1,0.1,Would definitely buy again,"I just finished remodeling my kitchen a few months ago. I was trying to go for something different in putting together my design and I thought this would not only be cool, it would free up some valuable counter space. I was a little concerned upon reading some of the reviews from some who have purchased this microwave and aren't too thrilled with it's performance however upon much consideration, I decided to take the chance and as Nike says, Just do It. I have been using my microwave religiously since June and it has been nothing but the best. It looks sleek and cool built into my cherry cabinet. The performance of the unit has been trouble free to date and overall, I would not hesitate to buy it again.",2013-11-03,0.1808333333333333,0.4833333333333334,739,0.3105153484442398,0.1,0.02179177221144553
US,13102193,R2IGQUCTM9Z0W9,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,0,1,0.1,We love this microwave!,"We bought this microwave as part of a kitchen remodel 2 years ago. We have loved it from day one. Being able to open and stir things or just lift things out is so convenient. The kids love it and always enjoy using it. It has a lot of settings and features which we use regularly. The fact that there's a turn table does not bother me. I have not noticed any uneven heating. We have enjoyed it so much that we just bought another one to put in the kitchen of the new house we just bought. I have never regretted this purchase, and neither will you!",2013-12-06,0.3086776859504132,0.4778607755880483,572,0.388993313333758,0.1,0.027874946847863017
US,28113503,R2ZJTZMMWXXBBL,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,0,1,1.0,"Great purchase, done well!","Purchase was a good one.  Love the design of the microwave, and so far it meets all my needs.  Being short, the drawer is much more comfortable for me.  The process of ordering and receiving from Amazon was simple, efficient and has been one of the best purchases I've made in the whole kitchen reno project. Thanks Amazon.",2013-12-07,0.4181818181818182,0.5279220779220779,350,0.3972166445617801,1.0,0.2848203653158235
US,48002045,R3CRLSYDVY3QGF,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,0,1,1.0,Great microwave,"during the kitchen remodel we decided to install a commercial type exhaust fan and eliminated the typical microwave location about the stove.  This thing is cool, push a button and the drawer opens, drop in your food, push another button and the drawer closes.",2013-12-09,0.2458333333333333,0.475,276,0.3100947283138532,1.0,0.2226285470988695
US,24483554,R3F50TVGCAJDH3,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,0,1,1.0,Sharp Microwave Drawer Oven - Stainless Steel,This is an excellent Microwave and very big.  I am so very pleased with this product.  I think it is the favorite of my Grand kids in the kitchen!,2014-01-01,0.4071428571428571,0.7257142857142858,192,0.2942654788733919,1.0,0.21429916488358228
US,11167131,R3VJN75VZKZ598,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,-1.0,8,8,1,1.0,Dead in about a month,I bought this microwave in October for a kitchen we are having remodeled.  Got it installed about 3 weeks ago and was microwaving some bacon last night and smelled a funny electrical burning smell.  It is apparently fried (which is what I'll be doing with my bacon until this POS is either fixed or replaced.  The top of the unit was extremely hot and it is just totally dead and unresponsive.  Not even a light.<br /><br />I saw all of the bad reviews but there aren't many drawer microwave options and even brands like Wolf and Thermadore are still produced by Sharp.  Very disappointing.  We'll see how the service from Sharp goes...,2014-01-08,-0.0369230769230769,0.564871794871795,658,-0.1081611260090133,-2.8284271247461903,-0.2237511578373232
US,35312398,RPLQHZIQ2L9XY,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,-1.0,2,2,1,1.0,Stopped working after 1 week,"After using the microwave for 1 week, it stopped working.  I just sent it back and waiting for a replacement.  I will give sharp 1 more chance.",2014-01-11,0.125,0.4166666666666667,172,0.2325311396860446,-1.4142135623730951,-0.2409590859987165
US,9080828,R23IVVJUMW92QN,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,-1.0,2,3,1,0.1,Garbage,"Had the same issue as Trina on reviews. I purchased via the USA and had shipped to Canada via a freind. Manufactured Oct 2013 and used 5 times before it died. Sharp basically told me to take a hike because of no cross border warranty. My kitchen reno is not even done and this thing has already failed and cost me $250 to have fixed. garbage product, garage service, garabge company. Stay away !!!",2014-01-23,-0.0859375,0.275,405,-0.3284773942158471,-0.1200936955176002,-0.029117270679911846
US,36418001,R3P8SJEOI6R6P8,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,1,1,1.0,love the drewer,We bought this for a new construction and haven't used it yet. It looks great and hope it works just as well.,2014-02-16,0.4787878787878788,0.6015151515151514,125,0.3330960359357142,1.0,0.24944860090253032
US,21702181,R1M4XTLS090SFH,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,0,1,1.0,great microwave,I've just had this microwave installed in my new kitchen. I wanted to find one that could go in my island and wouldn't  detract from my new cabinets. It's easy to use and is a great addition to my new kitchen.,2014-02-24,0.4070707070707071,0.6161616161616162,225,0.33446677061317,1.0,0.2516749960039907
US,35350442,RDMEJ35HNGDW9,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,2,1,1.0,Product was Great!,Really enjoyed the drawer type microwave and the auto open feature is a plus.<br />Comes with full warranty even though is is a refurbished model.,2014-03-06,0.4625,0.625,165,0.3388002591294689,1.0,0.25645508404060247
US,13902956,R2GO12JW5HJKO0,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,-1.0,3,3,1,0.1,Dead already?  You've got to be kidding me!,"We bought this for our kitchen remodel to fit in the island in July 2012.  I don't like having the micro over the stove because I do a lot of canning and wanted a great range hood.  The heat from canning tends to melt the electronics in micros over the stove after about a few seasons.<br />Once it was in, I was never completely happy because it took a long time to reheat food and didn't seem to reheat evenly.  Not a big deal since we only used it for leftovers....and it looked good tucked away under the counter.<br />When I bought it, I couldn 't find many reviews on it - good or bad, but figured it would be fine-especially with the high price tag.<br />Wrong!<br />It just died with no warning.  Our $199 over the stove micros lasted longer!  I could have melted 4 or 5 of those for the price of this one!<br />I'm going to try to fix it because now I have a custom island built to fit this specific microwave.  Save your money, buy a countertop model and whatever you do,  DO NOT build cabinetry to fit this piece of junk!<br /><br />UPDATE: I was able to have this fixed by a local guy.  Apparently there was some bad circuitry that he was able to replace. Glad I don't have to find a new microwave to fit the space, but I still wouldn't recommend it.  Who knows when it will break again.",2014-03-09,0.1594545454545454,0.4921151515151515,1343,0.3135243320200969,-0.1732050807568877,-0.04117850953108616
US,40666412,R2R0Q1TK8OOKRL,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,-0.2,1,1,1,1.0,Not worth the expense,"The light on the clock does not stay lit when micro not in use.  When the door opens and shuts, the liquid in a cup or whatever may spill.  Also when reheating coffee from 7-11 it tips over!",2014-03-13,0.175,0.3999999999999999,212,0.2865999096261518,-0.2,-0.0435683270687289
US,45427672,RYF3KI24L1DKG,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,0,0,1,0.1,Four years later - still going strong,"We purchased this microwave at the suggestion of our kitchen designer. We had totally renovated our 1930's home and space was an issue - especially in the kitchen. I'm so glad we spent the $$ and bought it! This microwave survived abuse from 2 little boys (pulling and pushing on the drawer to watch it move by itself, pressing the buttons, etc), countless interior spills and multiple uses each day. It popped bagged microwave popcorn better than any other microwave I've ever owned and boiled water faster than on my Viking gas range. We recently moved and now I'm replacing the microwave in our new house with the exact same model as our old one. Can't say enough good things about it.",2014-03-24,0.121233164983165,0.4354377104377104,726,0.2824040172615643,0.1,0.021604540513373485
US,20431895,R34F2VFYJJ4UMT,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,-0.2,1,2,1,1.0,Looks and warms great but has a problem with the door closing,"Overall, the appearance of this item looks great! However, I just installed this and there seems to be a problem with the drawer closing properly. Essentially, when one uses the close button or attempts to close the drawer manually, it closes but then immediately reopens. I found a way around this until a service agent can come to fix it which is to hold it closed so it does not reopen. There is a little trick to it and it has to do with timing of when to hold it shut. I did warm up a biscuit in it and it worked beautifully, otherwise!",2014-03-29,0.3890625,0.5,603,0.4290347450785581,-0.2,-0.06583663218201014
US,46961478,R1H89PGKKH9PWQ,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,-1.0,5,6,1,1.0,What a dud,"We purchased the MW in Janurary, our contractor installed it the last week of April, it died two days later and Sharp service took three weeks/ two service calls only to have it go out ten minutes after they left. Amazon assures me that it will be resolved but not the seller. They want to repeatly waste our time and call service, have us wait then what? DON'T BUY THIS MICROWAVE.",2014-06-03,-0.0464285714285714,0.2595238095238095,392,-0.2892263710357219,-1.81712059283214,-0.41879761845651814
US,11801233,R159CDY3VD5V1U,B001QFYDQK,295520151,sharp microwave drawer oven,Major Appliances,-1.0,15,18,1,1.0,Quit Working After 2 1/2 Years of Use...,"We really enjoyed using this microwave while it lasted; however, after 2 1/2 years of use it just stopped working one day. We chose this drawer-type microwave because we wanted to &#34;hide&#34; our microwave in our island for aesthetic purposes, and for this reason, were willing to pay more for it.  If I could do it again, I would definitely have splurged for one of the more expensive drawer microwaves that are available from manufacturers other than Sharp.  Yes, Sharp makes the cheapest version of this type of microwave, but we learned the hard way that you get what you pay for.",2014-06-06,0.0893939393939393,0.587878787878788,628,0.1673886948987957,-2.620741394208897,-0.3501591109085659
US,15117285,R2QS9OXNP765ZU,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,1,1,1,1.0,this is so cool,"i LOVE this microwave, it is cool, works great, and frees up the counter. it fit seamlessly into the required hole listed in the specs, and if you want a range hood and not a microwave over the stove, this is the only way to go",2014-06-17,0.3571428571428571,0.5928571428571429,243,0.320543038587002,1.0,0.2574406197799644
US,34021389,R2X4JV0NEOELJW,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1.0,1,1,1,0.1,Love this. Microwave is not on the counter or ...,"Love this. Microwave is not on the counter or looming over the stove. I've had it a year now,  no complaints. Smooth opening and closing, nothing spills.",2014-08-12,0.4666666666666666,0.5666666666666667,203,0.3706521759525132,0.1,0.030699308026201435
