marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,E,S,L,C,evaluation,Wdata
US,46814666,R2U61PPSD83WKA,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Can be boiled,We got one like this in the hospital when our baby was born.  It is nice to have a simple one piece pacifier.  It is very easy to clean and withstood being boiled.  The baby loves it.,2011-07-26,0.3825,0.7642857142857143,197,0.2884610674480545,1.0,0.0329620994774864
US,29643055,R3E4FVFYCZGVT8,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,0.1,Fantastic and Safe!,"Love knowing that it's all one piece. My baby really likes this pacifier. We tried several different kinds, but she only wanted this one.",2011-08-02,0.2464285714285714,0.5428571428571429,157,0.2690184101580541,0.1,0.0031855347561640514
US,10816953,R1N1S9P2NQSM3Q,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,0.6,0,0,1,0.1,Pleased,"It didn't take long for my infant daughter to ditch pacifiers for conventional use, but she loves to teeth on this one. She gets creative with it and sticks her thumb through the back, into the nipple to suck and gnaw on it. I'm happy for the unique design of this product, she won't bother with any of the other brands.",2011-08-14,0.2321428571428571,0.6415178571428571,328,0.2583473080845442,0.06,0.0019456351443667267
US,15179863,R1KDAQTCXE7F7S,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,0.6,0,0,1,1.0,Just like the hospital,"We purchased these for our daughter because she will only take the pacifiers from the hospital.  These are just like the ones we received there, but in pretty girly colors.",2011-08-16,0.125,1.0,195,0.0750147082548217,0.6,0.00570271671990474
US,13204271,R36CLLSU5EK3M4,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,209,223,1,1.0,All the First Would Use; Second Wouldn't Touch Them,"I got one of these at the hospital, and it is the only pacifier my son has ever accepted. Highly recommend you at least try it if you haven't already. It's great, because you can stick your finger in and babies tend to latch onto it better when you do.<br /><br />And they look like a suckerfish, as you can see by looking down the translucent nub. It's entertaining AND useful.<br /><br />And I totally don't laugh at my child.<br /><br />---------UPDATE 10/18/2013----------<br />My second son is now four months old and he has never once liked these pacifiers. It is true that all babies are different, and they all have mouths of different shapes and sizes. It always seems like it is awkward for him to latch onto the soothies (I've tried both the 0-3 month and next size up). They work okay if we can hold our finger there, but once we let go he spits it right out.<br /><br />I am leaving my rating at five stars because they were still a lifesaver with my first-born. They are a quality product made out of a sturdy material, and the shape is brilliant (it is never going to get swallowed). I also recommend trying a few types, though. NUK is his favorite. Hope this helps!",2011-08-25,0.2006590752242926,0.5042581090407177,1233,0.3603689623013427,10.63469944235628,0.5059968498173937
US,39563078,R39MYLALVTEG8O,B004JCW3RS,246038397,"philips avent soothie pacifier, up to 3 months, 0 - 3 months (was 0 to 6 months)",Baby,1.0,2,3,1,1.0,best paci ever,"This is the paci that my baby was given in the hospital and the only one she will still take.  I had to order more just in case we ever lost the one and I love Amazon because shopping with a baby isn't very easy...awesome product, awesome service.",2011-08-28,0.5333333333333333,0.6166666666666666,262,0.4300846955894001,1.2009369551760027,0.06911192461947817
US,51321620,R3MJC9TYV99DYF,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,0.1,Best Binky on the Market...,"There are lots of styles of binkies out there, this one is only one our baby likes.  Have a few of these, in your diaper bag, purse and stroller...",2011-08-29,0.2666666666666666,0.4666666666666667,175,0.3172121018590693,0.1,0.004263300599290038
US,25266862,R2XIWX4VOR21MN,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,3,4,1,1.0,Have a Soothie Paci in EVERY room,I am a nurse and this is the paci that is used in many of the hospitals I have worked in and this was the paci of choice at the hospial my twins were born in. The paci did not deter my twins from breastfeeding and it does not leave those awful marks on their faces that some of the other pacifiers do. This is the ONLY paci I will use and have two in every room of my home and 4-6 of them in my diaper bag!!!!,2011-09-03,-0.15625,0.71875,443,-0.1826453451388979,1.4142135623730951,-0.035479863596412475
US,19849151,R1GWK3CSX2GI64,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,0.6,0,0,1,1.0,Good pacifier,"Worked great for my son, especially when he had colic.  He's 3 months now and doesn't need it nearly as much, but it was a lifesaver during those first few months.",2011-09-04,0.2916666666666667,0.4972222222222223,177,0.3192385519067202,0.6,0.026423652786595298
US,28441069,R3KN0BED315XG1,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Best paci!,"This is the only paci my son would take. Like what others said, this was given in the hospital he was born. It was really a life saver on those fussy moments! Helpful to have a couple of these in your bag, car, crib, daycare etc!",2011-09-08,0.4375,0.5,240,0.4125711883254184,1.0,0.057891871896461895
US,18251211,R1TODMU0XHB4U3,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,0.6,0,0,1,1.0,good pacifier,we got this pacifier for our grandbaby as this is the type of pacifier he was given in the hospital He did not take the regular kind. He doesnt really like using the pacifier much but when he is fussy it helps a lot.,2011-09-13,0.3399999999999999,0.3953846153846154,230,0.4039970421399496,0.6,0.034730829199953024
US,10705035,R248GQFFP83Y1H,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Baby doesn't like any other...,Love this pacifier. It is just like the ones issued in the hospital - only it's not green. I purchased this because of it's girly colors. My baby doesn't like any other pacifiers other than the soothie. Love it and so does baby! :),2011-09-14,0.16875,0.578125,262,0.2265453144363669,1.0,0.03259355323151993
US,52976956,R1LZ6ZEC9IY5HI,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Best pacifier,"This is the pacifier that they gave my daughter at the hospital, and she loves it. They last forever, my older daughter also used this kind, and they are fairly big so they are easy to find in the crib at 2am.",2011-09-20,0.3666666666666667,0.4222222222222223,223,0.4028789326290348,1.0,0.05939422985472451
US,44427268,RYDO7L8ODOGD2,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,0.1,These are good :),"My son just doesn't like pacifiers, but he likes this one when he's tired enough and just needs something to gnaw on for a minute while he falls asleep.   I like that's it's one piece, and it's tough so I don't have to worry about him breaking it or anything.",2011-09-25,0.0822222222222222,0.7266666666666667,277,0.1041799552600837,0.1,0.0015667086226205604
US,13926050,R3D8OH8QQHT00N,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,80,106,1,0.1,The Lamprey Effect,"When my little one was discharged from her stay in the NICU, the NICU nurses threw together a bag for us with all kinds of stuff from their shelves. Included was about 30 of these. I think I'm good to go on pacifiers for the rest of her infanthood.<br /><br />These little guys are great! We got several other brands of pacifiers at our baby shower, and my daughter rejects anything but these. She's not a huge fan of pacifiers in general, and only wants to take one when she is super, super fussy, or crying while she's waiting to eat. The Soothies are big enough and bold enough in color to find in the middle of the night in the crib, too, which is an extra bonus. They're also really easy to keep clean. I throw mine in the dishwasher. You can also stick your pinky finger in the little hole on the nipple part, and that really seems to be something my daughter likes a lot.<br /><br />With all that said, the best part of all isn't advertised. These pacifiers are translucent, so when you put it in your baby's mouth, you can see the sucking action. It looks a bit like a lamprey, really. It's absolutely absurd and adorable. I never thought I'd find amusement in watching my kid suck on a pacifier, but it's strangely fascinating, and my husband and I both laugh at it every time. She's our little lamprey.",2011-09-25,0.1591666666666666,0.503611111111111,1331,0.3244695920426101,0.3280044953854329,0.01600508060431428
US,14535537,R2SZP0VP9N5DG1,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,A sure thing,This is the same pacifier my son used in the hospital and has used ever since. I love them and they're easy to sanitize. A must have for all babies,2011-10-16,0.3583333333333333,0.6118055555555556,160,0.3082762275659534,1.0,0.05019299146278105
US,17288120,R3AO61QRPZTMTJ,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Love these!,The only pacifier my baby girl will take! I live on a base overseas and these pacifiers are so hard to come by and sell out quickly where I am. I had to resort to ordering online cause they never have them! Great quality and no plastic pieces! These are the only pacifiers I will ever buy.,2011-10-27,0.1357954545454545,0.7364583333333333,301,0.1492797998178539,1.0,0.025277692568328132
US,16002143,R3NKF5I9JGJO98,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,-1.0,4,12,1,0.1,Not for a newborm,"We got one of these from the hospital. I guess it explains the quality of the product right away..... Awful design, horrible look, very hard and ugly pacifier, baby hates it but take other ones.",2011-11-05,-0.4864087301587301,0.7691468253968253,212,-0.3502070392917891,-0.0660901076083364,-0.004042534143894267
US,40308058,R2OD8EHUT8UFP2,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,She Loves Them,"I don't know why by my daughter loves these, and only these.  I do have to say that compared to some other pacifiers these are odorless.  Quite a few others we tried smelt like rubber, even after boiling.",2011-11-07,-0.1083333333333333,0.4916666666666667,219,-0.2056446156815129,1.0,-0.03616130897419144
US,40960791,R1WOUVK9T2ADSY,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,1,1,0.1,Great for newborns.,Both of my little ones loved these as newborns. I've bought so many of them because I keep on losing them. I give them as shower gifts.,2011-11-08,0.453125,0.6375,155,0.3465319191530487,0.1,0.006114062279905774
US,41882524,R1GUAS3PG26LNB,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Great pacifier,My son doesn't always love the pacifier but when he get wound up this calms him down when he feels the need to suck.,2011-11-15,0.3814814814814815,0.5462962962962964,131,0.3277414543790733,1.0,0.05918362556874917
US,12536843,R1G2H5BS00K7R8,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Baby's favorite,"This is the style they give babies at the hospital. It fits small babies. The other ones almost cover their faces. Most of us are worried that they will get hooked on the pacifier. When they are just born, they will either go for the pacfier, or their thumb. I prefer the pacifier which I can remove once I want it.",2011-11-28,0.15625,0.56875,331,0.2297472921752519,1.0,0.04325615092464778
US,27369089,R23NE370BHT2U9,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Perfect for a newborn,This is a great pacifier for a newborn. This was the pacifier that they were using in the neonatal intensive care unit at the hospital and our baby loves it.,2011-12-04,0.9,0.875,179,0.5383806242333321,1.0,0.10327727782806373
US,20215952,R7TOSL7W6DXGX,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,-0.2,2,3,1,0.1,GOT THESE FREE IN THE HOSPITAL,I received these free in the hospital.. don't waste your money until you know if your baby likes them or not.  Mine don't take pacifiers,2011-12-14,0.2,0.5333333333333333,167,0.2468848445064378,-0.02401873910352,-0.0011726312204757962
US,49967659,R181ORSAQ893NT,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,My son is a pacifier addict,"These are the only pacifiers either of my sons would use, they are great!I would buy them again & again",2011-12-27,0.6876441329875478,1.0,131,0.3815352046317333,1.0,0.07838526702617613
US,40259314,RF6396HTPTMOS,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,-0.6,1,2,1,1.0,ugh,"everyone seems to love these. I received four or five of them from the hospital and they were all vanilla scented .but they will not stay in my sons mouths i have to fall asleep with my hand holding it in his mouth!!! bc he will wake up if it out, its so heavy and odd.  i have a wub anub but realistically is everyone going to buy on to use these? nope .... also my son is 7 weeks and he will grab onto the little tab that sitcks out and rip it out of his mouth and then scream when its gone, major design flaw.. obv its so you can pull it out but jezz it makes my life harder. and when you drop them they fly all over the friggen place like a possessed bouncy ball from hell who has it out to make your life and your screaming babies life hell while you are searching for it. only to find it ten minutes later 15 ft across the room in the opposite direction. Im still searching for the perfect pacy for my baby",2011-12-28,0.1820746527777778,0.4375,916,0.368403074032712,-0.6,-0.04554325746478997
US,33960023,RMWFFXXHK5RG1,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Same as Hospital Brand and No Nipple Confusion,We received a pacifier at the hospital that our son loved and didn't seem to cause nipple confusion. These seem to the same brand and we bought quite a few of them. Our son at 6 months still loves them and now likes to chew on the sides. They are a good size and the baby can handle and hold them well. One thing to note when they fall they are like super balls and settle in the toughest area to reach. It becomes a bit of a game Where did the Pacifier Go?  The packaging says 0 to 6 months and we are now looking for a replacement. I am not sure we really need one though.,2011-12-28,0.1203703703703703,0.4339506172839507,621,0.2920589069322671,1.0,0.060175547431870306
US,45271176,R23ZPSTGLPLHPN,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Our favorite Pacifier,"We love how simple the Avent soothie pacifier is, perfect for newborns and infants. These are BPA free and are the #1 hospital recommended. Typically the hospital has them there in the green color and since we are having a girl this time, I am bringing the pink/purple one from home :)",2012-01-05,0.3166666666666666,0.6946428571428571,307,0.293218456813801,1.0,0.06180329817981834
US,28874742,R25EF94R1DQXC9,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Perfect,This is the same brand used by the hospital where our children were born.  Perfect.  This is exactly what we wanted in lovely feminine colors,2012-01-06,0.55,0.625,149,0.3919385651959557,1.0,0.08284314255474019
US,35472081,R3LZP7H6H27YUK,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,10,12,1,1.0,She loves them!,"I don't really know what it is but my little one will only take these pacifiers. I tried pretty much every brand of pacis out there and the only ones she'll take are the ones shaped like the soothies. I love the fact that they are soft so if she rolls over them they won't hurt her.  At first I was worried cuz I thought the round shape covering her nose would be a problem, but now I see it doesn't block her nose at all and she seems very comfortable sucking on them.  I think these are just great.",2012-01-06,0.2027083333333333,0.611111111111111,516,0.2680461755140179,2.289428485106664,0.12971053889154077
US,33170372,RMRFKG9YKKQE7,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,Finally he accepted one,"My son would't take any pacifier before giving him this one. An added plus, u can insert ur finger to harden it if he needs extra soothing for teething. Very hygenic too as water won't come in to his mouth from any hidden place after sterilizing. I love it",2012-01-08,0.1066666666666666,0.4666666666666667,280,0.225667898976039,1.0,0.04796611943895678
US,14636435,R22NMW0VCFQI7Z,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,0.6,0,0,1,1.0,Love these,We got these at the hospital and they are the only ones my son will use. He can even put them into his mouth all by himself.,2012-01-10,0.25,0.8,135,0.1841594561522262,0.6,0.023616896508331674
US,14092838,R15OT1DRZ7XZCO,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,-0.6,1,2,1,0.1,Not the same as the First Years brand,"My son looooves the soothie pacifiers. These, however are not the same as the first years brand. His one from the hospital is still intact months later, but the advent ones cracked in only a couple weeks! I heard a squealing noise while he was sucking, so I took it out of his mouth and there were little cracks all the way around the nipple part. I pulled on it and it started to tear. I'm so glad he didn't choke on this! I will not be buying this brand again. Save yourself some money and the get the real one at toysrus for $4.",2012-01-13,0.1263888888888888,0.412962962962963,569,0.3073071816516247,-0.06,-0.003973705652617811
US,24291978,R2Z787K7NWWX5W,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,-0.2,1,2,1,1.0,Same as in the hospital,"I have the avent pacifier with cap but it slips all the time when it is in her mouth, so I decided to try this. Same as the one from the hospital. It holds in the mouth, it's just stiff a bit. Could be better if it has a cap for sanitary purposes. It was just okay.",2012-01-14,0.1571428571428571,0.35,289,0.3374357376831854,-0.2,-0.014584256276419502
US,9877136,R3TJ2D7RWUIO0F,B004JCW3RS,246038397,"philips avent soothie pacifier, up to 3 months, 0 - 3 months (was 0 to 6 months)",Baby,1.0,0,0,1,1.0,Good Pacifiers,"It all started at the hospital where they gave us a soothie pacifier. Yes, I know the American Academy of Pediatrics does not recommend introducing a pacifier until much later, but I requested it. Anyhow, I only had a vague idea about the different shapes pacifiers came in. My first reaction when I saw the soothie was what a weird shape this pacifier has! Especially the part where you're supposed to hold it. Of course the looks didn't matter much to our baby. She liked it. We tried the NUK orthodontic pacifier and very soon it was quite obvious that our daughter would only take the soothie pacifier so I bought some more soothies and our little girl likes them very much. We've used them now for two months and have not run into any issues.",2012-01-16,0.0822058823529411,0.5349019607843136,762,0.1984545165205063,1.0,0.04312185172470444
US,13001275,R2RCD9EDO1SD5Q,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,0.1,soothie pacifier,these are awesome!  i used the blue & green ones with my son & just ordered the pink & purple set for my daughter that is due in a few months :),2012-01-20,0.125,0.4535714285714286,161,0.2251887122343801,0.1,0.004946418723443163
US,20464304,ROK932SYTVD98,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1.0,0,0,1,1.0,The best pacifier,This is the best pacifier on the market.  This is the type that they gave us in the hospital and my daughter won't use anything else.  We had other one's around but she always grabs this one.  It's nice also that it comes in other colors other than green.  We really love them.,2012-02-02,0.315625,0.453125,295,0.3838151042109932,1.0,0.08726169331972847
US,13852904,R2QGBVNX4H8U6E,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,-0.2,3,3,1,1.0,Baby likes it but they fall out really easily,I got these because my baby just would not take the flat teat style ones that are so common nowadays.  I live in Singapore and it took a while for the package to reach me and in the interim managed to find a more traditional style pacifier from Pidgeon but  with an olive shaped teat.  It's possible I would think more highly of the soothie if I had not tried the Pigeon pacifier first.  My baby  will take the soothie but does not prefer it over the pigeon one.  The problem with the Soothie is that it falls out of his mouth really easy.  If he lets up sucking for a moment it falls out of his mouth.  If it happens to roll out of his cot (which seems to happen more frequently than a regular pacifier) it always lands teat side down (regular pacifiers are more likely to land teat side up).  Additionally there is no cover for the soothie and it is more difficult to teather to a stroller or car seat so it is not a great pacifier to travel with.  In short:  I will use the soothies as back-ups as baby will take them but will not be buying more as a regular pacifier with an olive shaped teat is better,2012-02-02,0.1452989898989899,0.5113863247863247,1152,0.2991675158209553,-0.3464101615137754,-0.02356170059827202
US,37037154,R2KIUUQKW1WQEK,B004JCW3RS,246038397,"philips avent soothie pacifier, up to 3 months, 0 - 3 months (was 0 to 6 months)",Baby,1.0,61,73,1,0.1,Best for Breastfed Babes,"This pacifier isn't an orthodontic pacifier, but that is the biggest POSITIVE in my opinion. A newborn doesn't *need* an orthodontic pacifier, a newborn needs what is going to be the most comforting, and the Soothie is the most nipple-like pacifier there is.  If you are a breastfeeding mother, and you decide to use a pacifier, please be sure to use the Soothie. The Soothie will definitely help you avoid any nipple confusion that might occur from using an orthodontic or other odd shaped pacifier.  I love the Soothie, and my son used one until we gave up pacifiers all together. I plan to use a Soothie with my daughter (expected in a couple months), and I know I will not be disappointed.",2012-02-11,0.1896005509641873,0.5099403122130395,718,0.320562553629923,0.4220479370702927,0.031480199190862736
