marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,E,S,L,C,evaluation,Wdata
US,52511552,R1CYMYCNEL4YO0,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,-0.6,1,2,1,1.0,"Stunk, hard to believe it is good for us.","I bought this thinking common spray paint might be a bad idea. The can warned of the issue of fumes, which in the usual manor, I ignored. I sprayed my microwave, and man did it smell, and really seemed like I should not have been so casual about the warning. So then I thought, if the fumes are so bad, and they lasted for weeks, how good is this crap to be so close to our food, In my imagination, it seems worse than a can of Rustoleum! Who knows, it was fairly expensive for a small can, and it didn't give me a good feeling, but again, who knows?",2014-04-13,-0.1779761904761904,0.5708333333333334,592,-0.2560434249826248,-0.6,-0.10509726964923626
US,33125569,R39EMURUYCKD4L,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,-1.0,2,4,1,1.0,not what I thought I was ordering,"My understanding is this paint comes 2 ways, 1 with a small brush like fingernail paint and the other in a spray can application, by the looks of this picture I thought this was the brush application bottle not the spray bottle but I received the spray bottle and could not contact the company to exchange it. No one answered the phone but they said to leave a message but the message box was full.",2014-04-18,-0.0083333333333333,0.4416666666666667,432,-0.0786943778197873,-1.0,-0.05408377794676429
US,34963243,R36AWYQSHE6V64,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,0.6,0,1,1,1.0,I like it,Worked great.,2014-04-19,0.8,0.75,23,0.284968082214335,0.6,0.11761671287358366
US,42231331,R16S72WAGG32VQ,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,0.6,0,1,1,1.0,MICROWAVE CAVITY PAINT 98QBP0302,"I bought 3 of this. if you sand/clean you microwave throughly, you only need to buy 2 to spray it",2014-04-21,-0.8571438568135479,1.0,130,-0.4482656660799913,0.6,-0.18535474389360546
US,3289816,RCKL3MTDQJ3FQ,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,-0.6,1,2,1,1.0,NOZZLE PROBLEMS,AFTER I MADE EXTENSIVE PREPARATIONS TO PAINT THE CAVITY OF THE MICROWAVE I NOTICED THE NOZZLE HAD A CRACK IN IT THAT I COULD NOT SEE UNTIL I HAD APPLIED THE PAINT. THIS LED TO DRIPPING AND STREAKS IN THE PAINTING PROCESS. IT MADE A TERRIBLE MESS AND THE RESULT WAS NOT NEARLY AS GOOD AS I WOULD OF HOPED . TRIED TO FIND ANOTHER CAN THAT I COULD USE TO REPLACE THE DAMAGED NOZZLE BUT WITH NO RESULTS. MY SUGGESTION IS SPRAY SOMETHING TO TEST HOW WELL THE NOZZLE WORKS BEFORE USING ON ACTUAL APPLIANCE.,2014-05-19,-0.305,0.4416666666666667,516,-0.397204863890471,-0.6,-0.16844892273186055
US,18105796,R21BN08F2OOJ6O,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,2,2,1,1.0,I recommend it !,I recommend this product because it works. Rarely do you find a product that works as well as it says. Read the instructions carefully and it will do the job.,2014-05-30,0.0999999999999999,0.95,175,0.0622622849555276,1.4142135623730951,0.06284681838534695
US,50049105,R3SVLXRFJREYOB,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,3,3,1,1.0,Works Perfectly,Prep surface carefully.  Be sure to leave no residue on surface to be painted.  Use multiple thin coats.  Allow sufficient time between coats for it to dry.  The color matches my microwave very well.,2014-06-05,0.2055555555555555,0.6064814814814815,215,0.2210563032313822,1.7320508075688772,0.2747278006477054
US,5728128,R3K7EPUB47OUKX,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,2,2,1,1.0,great product,awesome product and delivery. microwave looks spanking new now. you cant find this product in stores lord only knows i hope i wont be diagnosed cancer in a couple of years as.  result.,2014-06-07,0.4840909090909091,0.8011363636363636,198,0.3177383282027588,1.4142135623730951,0.32298791453613407
US,30743231,R1LE2V8ZGC3JT7,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Five Stars,Works great,2014-07-04,0.8,0.75,22,0.2809281023392314,1.0,0.20671065285616835
US,42783284,RGT7RTQ9BY8O4,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,4,4,1,1.0,Microwave Cavity Paint has worked out great so far!!!,This microwave cavity paint has worked out great so far!  We have a GE in-cabinet microwave/oven combo unit so when the paint began to peel off the top of the microwave I was really worried because to replace this unit it is over $1000 due to it being a specialty item.  So I sanded down the top of the microwave really well.  Be sure to get ALL loose paint off - should be totally smooth.  Then when the paint arrived I shook it up real well and applied a coat to the top of the microwave.  It was actually a pretty good sized area I needed to cover.  After letting that coat dry for a couple hours I added a second coat and after a couple more hours I added a third coat.  I want to make sure it was coated good.  So far we have used it for a few weeks and it still looks great.  I showed it to my son and he said the inside looked brand new now!  I let it dry for 36 hours before use as the can didn't have any recommendations or directions for how long to let dry before use.  The smell is overwhelming and I would suggest using eye protection if you must use it inside as the fumes come out toward your face.  I would take a counter top unit outside to treat.  I didn't have that option so I had to just do it.,2014-07-14,0.2676754064538156,0.5353164512255422,1269,0.3791614637998444,2.0,0.562765501755885
US,50551396,R21EXUDSDGHA7,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Does the job,"This stuff adheres well, dries quickly and leaves a washable surface.  I used it to replace bubbling paint on a microwave with a painted mild steel lined cavity.",2014-07-17,0.3333333333333333,0.5,174,0.3200238024897267,1.0,0.23810093753964537
US,12237523,R30Q0MGNLN8GBJ,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,0.6,1,1,1,1.0,Wonderful product. My first time using anything like this ...,"Wonderful product. My first time using anything like this for microwave repair of burned areas. I was not sure if it would work, but to my surprise it exceeded my expections. I highly reccomend this product.",2014-07-23,0.4016666666666666,0.6825925925925925,269,0.322516647372895,0.6,0.14470545162077683
US,49904137,R87XGU53ENGPW,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Works better than I thought it would.,Worked so much better than I expected.  Two light coats and it looked like new.,2014-07-30,0.2872727272727273,0.5109090909090909,117,0.2705301430537105,1.0,0.20349461580269648
US,48096313,R2VP9M9V6F1WH2,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Five Stars,as described,2014-08-19,-0.0876138097994847,0.0,23,-0.336882715734918,1.0,-0.2576536785538812
US,40323761,R1ZW5IK60I5UKH,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,0.6,2,2,1,1.0,Did the job and has held up even after a ...,Did the job and has held up even after a year of use; it has extended the life on the microwave.,2014-08-30,0.6029433131484163,0.0,141,0.5317029969058964,0.848528137423857,0.3481878330641523
US,3853682,R2N85EZCY74DGM,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,The product delivers,"Great!  seems to be holding up just fine.  I sanded and cleaned the area as directed and put on several coats, allowing the paint to dry in between coats. I finished it off with a light sanding using extra fine sand paper. The color is slightly off, but otherwise it looks and feels like new.  I also have plenty left should I need to touch.",2014-09-03,0.2136363636363636,0.3771212121212121,362,0.3536840933922591,1.0,0.2738487179607151
US,16069279,R3QZ6PGTONL75S,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,0.6,0,0,1,0.1,Make your microwave interior look almost brand new.,This is an excellent paint. Follow the steps when painting and be sure that you do this in a well ventilated space!,2014-09-08,0.587121212121212,0.7811447811447811,167,0.3627566540821487,0.06,0.016921019715635158
US,24290806,R21ZHN7HZQ4DT0,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,-1.0,9,10,1,1.0,Unless you're willing to go thru the tedious process of properly preparing AND PRIMING,"I have extensive experience in refinishing metals; it is difficult to get paint to adhere to aluminum.<br />I power-sanded the entire interior down to bare metal.<br />Contrary to the LABEL claims, THIS PAINT DOES NOT ADHERE TO BARE METAL!!<br />Once dried, it scrapes off with your fingernail.<br />Q: The factory paint failed despite having been primed so how could this paint work with No Primer??<br />A: IT CAN'T!<br />If I were to repeat this process, I'd have first primed it with a high-temp, self-etching automotive primer.<br />Maybe then there'd be a prayer of success...<br />Bottom Line: Unless you're willing to go thru the tedious process of properly preparing AND PRIMING, DON'T WASTE YOUR TIME OR MONEY ON THIS PRODUCT.<br />PS:  (2) Cans are required to adequately refinish the entire interior",2014-09-14,-0.1116959064327485,0.4915204678362572,898,-0.2487615916469405,-2.51188643150958,-0.4881479280512109
US,44711948,R2I6UFYNI14HCE,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,0.6,1,1,1,1.0,Four Stars,Easy to use.,2014-10-02,0.4333333333333333,0.8333333333333334,23,0.16781488413728,0.6,0.07980200858533201
US,21527149,R2U1JLZVQ9LLV7,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,A real lifesaver,Worked Perfectly!,2014-10-13,0.6,0.65,34,0.2718302280211028,1.0,0.21732706754776693
US,13968306,R1P9J9HYTBXW8H,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Five Stars,Excellent product. Saved our microwave!,2014-10-28,1.0,1.0,50,0.4203142609515467,1.0,0.34001462597782756
US,21991502,R3W41W58K5BISA,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Five Stars,Worked great.,2014-11-21,0.8,0.75,24,0.2888360949949333,1.0,0.23802571006202888
US,52947639,R1IUX33P1ZXF78,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,-0.2,5,6,1,1.0,Your results may vary,"Paint itself seems to work well -- depending upon WHERE you paint.  If your microwave is like mine, with a turntable, the (factory) paint wore off in the path of the little wheels that turn the glass table.  (NOTE: My oven is at least 10 years old.)  I read the paint can's directions thoroughly, scraping off all the old, loose paint and rust.  The paint says use it in a well-ventilated area; I suggest you wait for a nice, low-humidity day and use the paint outdoors.  (It smells quite bad.)  Make sure you allow the paint to dry thoroughly before bringing it indoors; I also waited 24 hours before re-installing the turntable and using the microwave.<br /><br />Results:  Within 2 months, the paint had been worn off by the turntable wheels, and I'm back where I started before painting.  So -- I guess if you're repainting someplace that will NOT get any wear, this paint will work fine.  Under turntable wheels, not so much.<br /><br />PREVENTION ADVICE:  Make sure your microwave oven is clean and DRY after each use.  Some foods, such as potatoes, generate a lot of steam/moisture in the oven -- which drained UNDER the turntable.  I didn't always notice the moisture, and that's what caused the rusting in the first place.",2014-12-06,0.0897235576923077,0.5154380341880341,1253,0.2211826952031498,-0.363424118566428,-0.06700283268176344
US,32401381,R2B8PKDAHON0Z,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Great product,Fantastic product. Made microwave look brand new again.  Has a strong odor for the first day.  Dries quick and looks great.,2014-12-19,0.4504329004329004,0.6316017316017317,137,0.3194245700185574,1.0,0.268872510072367
US,12019144,R201TOS3D2FR4,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Five Stars,"Color matched great, easy repair.",2015-01-14,0.6166666666666667,0.7916666666666667,44,0.2772908732900063,1.0,0.23795263464545938
US,28455231,RKAYI062NRTTI,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Worked as advertised.,Worked as advertised. Like the other reviews preparation is the key. First I cleaned the microwave thoroughly.  Next I taped off all the areas I did not want painted. I took the microwave outside and placed on a bench. I sanded down all the loose paint and rust with a sanding stone.  I sprayed several thin layers of paint waiting about 15 minutes between coats to let dry. I probably sprayed 20 coats. You could smell the new paint for a couple of days. It has been a couple of months and there has been no chipping.  Good product.,2015-01-22,0.021851528101528,0.4017498704998705,555,0.1461187414097938,1.0,0.12612645459647398
US,26066383,RBHH2L95OZW8P,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,0.6,1,1,1,1.0,Excellent color match,"Works exactly as advertised in my GE Profile microwave. Color match is darned near exact. I prepped with a wire brush on a drill to get as much loose paint off as possible. Then sprayed in many coats to get coverage. I removed 1 star simply because the paint is very difficult to apply without drips—could just as easily remove a star from the painter (me). The paint leaves a slight texture or roughness that was not present with the original paint which was quite smooth. Nonetheless, I will trade this look anytime for the flaking paint of the GE oven. Cleans nicely, and has held up without blemish since my purchase and application about 6 weeks ago.<br /><br />1 can will likely cover about ½ of a microwave interior adequately. Since my oven was flaking, I needed about this much coverage or slightly less. If I had stripped the entire interior, I would have been short.",2015-01-27,0.161019536019536,0.5143511250654108,899,0.2856410852323481,0.6,0.14847573181938697
US,40751577,R1ICCARX4FQ073,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Wonderful finish! Glad I made the purchase and saved myself from buying a new microwave.,"WOW- my microwave looks like new! This paint is very high quality and covers very well. I needed only 1 coat but did 3 coats just to use up the can because if I ever need to paint this old thing again, its probably gonna be time for replacement.",2015-02-09,0.2683131313131313,0.6790101010101011,334,0.2555502061978678,1.0,0.2234855838565212
US,19118259,R17VC20TMVUV1C,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,1,1,1,1.0,MORE THAN A COSMETIC PAINT,I had a small paint chip on the inside that would spark because bare metal was exposed. A couple of coats of this paint saved the day. It has a use that is far more than cosmetic. It saved me about $175 because I did not have to buy a replacement microwave of similar quality because I did not trust using a paint that was not microwave friendly.,2015-02-11,0.1821428571428571,0.4857142857142857,373,0.2782158214791204,1.0,0.2436581185589522
US,25846427,R2QF8YVM9PILYM,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Saves buying a new microwave.,"Looks good, and seems to be holding up a couple of months later.",2015-02-16,0.2787878787878787,0.3515151515151515,94,0.3115652462205001,1.0,0.2738473853917889
US,18317621,RMQ7JE4HHFXRP,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,but it delivered good results.,i think it met and exceeded my expectation.You need atleast 2 to paint the entire microwave ( 2 layer).I am new to this ..but it delivered good results.Thanks,2015-02-26,0.384090909090909,0.5698863636363637,189,0.3264550577256361,1.0,0.2889930019210549
US,10788332,RUX3YUVHRY7ID,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,1,1,1,1.0,Very good paint,"II had the same problem that many people do with the GE Caf&eacute; microwave. The paint was peeling off after a couple of years and GE would not stand behind their product so I bought this paint and masked off the interior's good areas sanded and prepped and cleaned real well and sprayed a couple of coats. Sprayed really nicely, covered well, not easy to run unless you really squirted in one place for too long. Dried quickly, minimum odor, nice sheen looks like new. This was a good fix although I think it's probably temporary because the product problem was endemic to the unit and will probably continue to flake off but I'm hoping that using this bought me a couple more years. The product came quickly and I was very happy. I would only wish that there was a little bit more in the can but for what it's advertised for it's perfect.",2015-03-03,0.3254028925619834,0.6178581267217631,858,0.3626755095920075,1.0,0.3222003739061403
US,12960878,R3L148PUUTGR8N,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Five Stars,As Advertised,2015-03-09,-0.4711037326675786,0.0,24,-0.3414553915233779,1.0,-0.3046402137487892
US,7455891,R1HJP9RNAZ688V,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,0.6,0,0,1,1.0,Covered well prep was most work One can did the ...,Covered well  prep was most work<br /><br />One can did the entire cavity,2015-03-13,0.3333333333333333,0.5416666666666666,125,0.28610637052653,0.6,0.15358824960043355
US,14874192,R2OQYLSLE5QE9P,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,awesome!,My old microwave is going strong! Planned obsolete is no longer going to take me over. Paint works great. Prep took a while as old paint may not like the new paint and bubble. So prep!,2015-04-05,0.452020202020202,0.5563131313131313,193,0.3635300453096527,1.0,0.3305235342601004
US,4919531,R15DW8TP6PYKXQ,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Five Stars,the paint did a great job. would buy again.,2015-04-13,0.8,0.75,54,0.3625371489949145,1.0,0.3314494741756785
US,6673196,R3VOJK777371YN,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,-1.0,2,3,1,1.0,Don't waste you money,The only thing it did was cover the spots .  When I turned the microwave on it sparked.  I had waited 24 hours.  It is a GE mstainless on the out side.  Wasn't cheap and was a gift.  Suck it up and buy a new one.,2015-04-14,0.084090909090909,0.5386363636363636,234,0.154462756871572,-1.2009369551760027,-0.16971030755032085
US,24952205,R21R3WW9OCDVYE,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Five Stars,Worked great. Looks like a new microwave.,2015-04-22,0.4681818181818182,0.6022727272727273,52,0.268785732690117,1.0,0.24726253719727662
US,25279865,R24KITNGJ7X38R,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,1,1,1,1.0,Five Stars,"took off rust under turntable with dremel motto,<br />then applied three coats ann hour apart<br />VERY HAPPY",2015-05-03,0.8,1.0,120,0.4115008630341815,1.0,0.38140370029019344
US,20967425,R3QIBYTTC1BM0J,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1.0,0,0,1,1.0,Five Stars,Good paint to touch up the interior of a microwave,2015-05-17,0.7,0.6000000000000001,61,0.356587159811699,1.0,0.333654063783456
