artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
['The Beatles'],[754032],0.7683060109289617,0.15926946229976535,0.6540816326530613,0.6633945383813957,0.6470082476196541,1.0,0.09090909090909091,0.8166107684130388,3.4607218683651803e-05,0.06682503614955587,0.06431322207958921,0.0,160080,27,1967,5/26/1967,When I'm Sixty Four
['The Beatles'],[754032],0.5464480874316939,0.1980410162228344,0.17448979591836736,0.36570573785377697,0.5874279527433683,0.0,0.36363636363636365,0.916917585689885,7.133757961783439e-05,0.32968394959719066,0.05609756097560976,0.0,289120,27,1967,5/26/1967,A Day In The Life - Take *
['The Beatles'],[754032],0.5322404371584699,0.4622997653300684,0.7357142857142857,0.5393133309756167,0.6711460688469254,0.0,0.0,0.29177307801499497,0.0,0.03790539144804792,0.04736842105263158,0.0,157520,26,1967,5/26/1967,Fixing A Hole
['The Beatles'],[754032],0.5398907103825137,0.8041016222834405,0.8561224489795918,0.8058515976715955,0.868547590994491,1.0,0.0,0.7163039511361925,4.925690021231422e-06,0.2976657715348069,0.08061617458279845,0.0,176853,37,1988,3/7/1988,Slow Down - Remastered ****
['The Beatles'],[754032],0.32786885245901637,0.7469645954494439,0.9714285714285714,0.7368501543667142,0.78326911441582,0.0,0.36363636363636365,0.14587225288503683,0.0,0.3709977277422021,0.05044929396662388,0.0,139400,37,1988,3/7/1988,Sie liebt dich - Remastered ****
['The Beatles'],[754032],0.6579234972677596,0.2970105091317212,0.5377551020408163,0.5349547413999102,0.6349393370060185,1.0,0.0,0.5015055141393098,6.4755838641188965e-06,0.2140053707911589,0.07779204107830552,0.0,188320,27,1967,5/26/1967,Being For The Benefit Of Mr. Kite! - ****** From Before Take * / Take 4 And ****** At End
['The Beatles'],[754032],0.7333333333333334,0.64697479848995,0.6663265306122449,0.4327668441326311,0.8084577906569436,1.0,0.36363636363636365,0.38904029476830043,0.0,0.36789919438132623,0.05134788189987163,0.0,185013,27,1967,5/26/1967,Lovely Rita - ****** And Take 9
['The Beatles'],[754032],0.8185792349726776,0.432710947862463,0.8061224489795918,0.5816948796130796,0.676241123459542,1.0,0.18181818181818182,0.02337635178634283,0.0002070063694267516,0.11278661433588102,0.12541720154043645,0.0,167307,27,1967,5/26/1967,Good Morning Good Morning - Take 8
['The Beatles'],[754032],0.960655737704918,0.1347821650851954,0.40102040816326534,0.5413205761749553,0.46763048116421985,1.0,0.6363636363636364,0.7092115499145973,0.001953290870488323,0.4401983061350961,0.3350449293966624,0.0,107093,27,1967,5/26/1967,Penny Lane - Vocal Overdubs And ******
['The Beatles'],[754032],0.7846994535519125,0.4857667584940312,0.38979591836734695,0.6095000047791552,0.7924083686272011,1.0,0.0,0.4174098996546811,0.050955414012738856,0.2894030159058046,0.10770218228498074,0.0,139200,27,1967,5/26/1967,Getting Better - Take * / ************ And ****** At The End
['The Beatles'],[754032],1.0,0.5092337516579941,0.36326530612244895,0.5322927519331683,0.7548960290418112,0.0,0.5454545454545454,0.25732427208153263,0.5084925690021231,0.11588514769675688,0.15532734274711169,0.0,194973,27,1967,5/26/1967,With A Little Help From My Friends - Take * / False Start And Take * / ************
['The Beatles'],[754032],0.6797814207650273,0.45209672482399754,0.6255102040816326,0.5633238068838952,0.7577301531700792,1.0,0.45454545454545453,0.18741346004009435,7.929936305732485e-05,0.012600702334228464,0.0735558408215661,0.0,208200,27,1967,5/26/1967,Fixing A Hole - ****** And Take 3
['The Beatles'],[754032],0.35628415300546445,0.36741148862360984,0.24489795918367346,0.4535035987038931,0.72158710951183,1.0,0.18181818181818182,0.06714659932533026,0.0,0.02148316463540591,0.05237483953786907,0.0,229827,25,1967,5/26/1967,Lucy In The Sky With Diamonds - Original Mono Mix - No. **
['The Beatles'],[754032],0.6513661202185792,0.5092337516579941,0.5561224489795918,0.4124315386012369,0.7735885106518485,0.0,0.5454545454545454,0.31102388133075337,3.1316348195329086e-05,0.3100599049783103,0.036585365853658534,0.0,210720,30,1969,9/26/1969,Oh! Darling - Take 4
['The Beatles'],[754032],0.5901639344262295,0.470462197734925,0.7806122448979592,0.6828026877969051,0.856542368563513,1.0,0.6363636363636364,0.3049446802836718,6.157112526539278e-05,0.18302003718240037,0.04133504492939666,0.0,145893,37,1988,3/7/1988,Love Me Do - Single Version / Remastered ****
['The Beatles'],[754032],0.4896174863387978,0.37863483318028773,0.48673469387755103,0.6647327018476215,0.8090628283921918,1.0,0.0,0.8176239685875524,6.178343949044587e-05,0.09522825862425119,0.044929396662387676,0.0,231733,36,1988,3/7/1988,Let It Be - Remastered ****
['The Beatles'],[754032],0.673224043715847,0.6377920620344862,0.6673469387755102,0.5286605939534128,0.8772091838359392,1.0,0.09090909090909091,0.2107170640539071,0.0,0.5073331956207395,0.0417201540436457,0.0,159160,59,2014,1/1/2014,Yellow Submarine
['The Beatles'],[754032],0.7595628415300546,0.7510458116518722,0.14387755102040814,0.4676212232725744,0.8133299366302582,1.0,0.6363636363636364,0.7264359528813285,0.4936305732484077,0.07281553398058252,0.07021822849807445,0.0,154120,26,1967,5/26/1967,Sgt. Pepper's Lonely Hearts **** Band - Take * / ************
['The Beatles'],[754032],0.5027322404371585,0.2919089888786858,0.3438775510204082,0.6414773324667131,0.658376588224055,1.0,0.18181818181818182,0.7335283541029237,4.2038216560509556e-05,0.055876884941127865,0.06225930680359435,0.0,220320,25,1967,5/26/1967,Lucy In The Sky With Diamonds - Take * And ****** At The End
['The Beatles'],[754032],0.4786885245901639,0.001530456075910621,0.13979591836734695,0.3437980902495675,0.3586281565455529,1.0,0.36363636363636365,0.9229967867369666,7.123142250530786e-05,0.08696550299524891,0.0662387676508344,0.0,173093,26,1967,5/26/1967,A Day In The Life - The Last Chord
['The Beatles'],[754032],0.5224043715846994,0.3255790225487195,0.24591836734693878,0.3851473413559419,0.678406521669904,0.0,0.36363636363636365,0.32824828429748454,0.0015605095541401275,0.4546581284858501,0.059948652118100125,0.0,283107,25,1967,5/26/1967,A Day In The Life - First Mono Mix
['The Beatles'],[754032],0.41857923497267757,0.42965003571064175,0.18775510204081633,0.5736754571261984,0.7522211253701875,1.0,0.45454545454545453,0.7081983497400837,0.18789808917197454,0.11072092542863046,0.05250320924261874,0.0,332560,26,1967,5/26/1967,Within You Without You - Take * / Indian ***********
['The Beatles'],[754032],0.4622950819672131,0.21946740128558312,0.3316326530612245,0.7280039380239149,0.3659841416425181,1.0,0.8181818181818182,0.8804423794073954,0.0,0.3431109274943194,0.6623876765083441,0.0,114560,26,1967,5/26/1967,"A Day In The Life - Hummed Last Chord / Takes 8, 9, ** And **"
['The Beatles'],[754032],0.3617486338797814,0.4337312519130701,0.4030612244897959,0.6041760258456715,0.7081170588797248,1.0,0.5454545454545454,0.4265287012253035,0.00902335456475584,0.5207601735178682,0.047111681643132224,0.0,307427,25,1967,5/26/1967,Within You Without You
['The Beatles'],[754032],0.26557377049180325,0.5704519946944189,0.18775510204081633,0.39717169593102725,0.5766964939655446,1.0,0.6363636363636364,0.8297823706817155,0.6995753715498939,0.28010741582317705,0.05391527599486522,0.0,55787,26,1967,5/26/1967,A Day In The Life - Orchestra Overdub
['The Beatles'],[754032],0.8601092896174863,0.7663503724109785,0.692857142857143,0.5701627780273559,0.7592905136451931,1.0,0.0,0.27150907452472306,8.588110403397028e-05,0.04637471596777525,0.10500641848523748,0.0,119160,26,1967,5/26/1967,Sgt. Pepper's Lonely Hearts **** Band (Reprise) - ****** And Take 8
['The Beatles'],[754032],0.3759562841530054,0.8010407101316193,0.9826530612244898,0.7649993787098193,0.8557462662802916,1.0,0.18181818181818182,0.4336211024468987,2.791932059447983e-06,0.316256971700062,0.05224646983311938,0.0,118747,35,1988,3/7/1988,Matchbox - Remastered ****
['The Beatles'],[754032],0.5781420765027322,0.785736149372513,0.40408163265306124,0.6826975463817015,0.794191637741617,1.0,0.09090909090909091,0.0017040000534969692,0.0009171974522292994,0.15823177029539354,0.11976893453145057,0.0,198653,34,1988,3/7/1988,Old ***** Shoe - Remastered ****
['The Beatles'],[754032],0.6469945355191257,0.07774716865625955,0.2153061224489796,0.5864405807629444,0.5600101901092253,1.0,0.45454545454545453,0.8743631783603139,5.1380042462845016e-06,0.03904152034703574,0.0490372272143774,0.0,207560,43,1996,10/28/1996,While My Guitar Gently Weeps - Anthology 3 Version
['The Beatles'],[754032],0.6251366120218579,0.40618304254667886,0.6448979591836735,0.5479874977299013,0.7059835047606915,0.0,0.45454545454545453,0.17930785864398557,3.0467091295116776e-05,0.04782069820285065,0.06161745827984596,0.0,179360,25,1967,5/26/1967,Fixing A Hole - Take *
['The Beatles'],[754032],0.5191256830601092,0.3806754412815019,0.4091836734693878,0.6339979545215587,0.6785975862178771,1.0,0.18181818181818182,0.73251515392841,7.303609341825903e-06,0.13654203676926258,0.1527599486521181,0.0,248480,25,1967,5/26/1967,Lucy In The Sky With Diamonds - ******* False Start And Take 5
['The Beatles'],[754032],0.6021857923497268,0.49188858279767367,0.9653061224489795,0.5823448447252464,0.7355985096965256,1.0,0.18181818181818182,0.010508709570020135,2.7282377919320593e-06,0.5816979962817599,0.08639281129653402,0.0,154200,24,1967,5/26/1967,Good Morning Good Morning
['The Beatles'],[754032],0.6775956284153005,0.796959493929191,0.9765306122448979,0.5688102770954206,0.8123746138903926,1.0,0.0,0.004733468575292628,0.012738853503184714,0.46085519520760176,0.06726572528883183,0.0,78573,24,1967,5/26/1967,Sgt Pepper's Lonely Hearts **** Band (Reprise)
['The Beatles'],[754032],0.8327868852459016,0.5826956433017039,0.07806122448979592,0.587740510987278,0.6909212495621436,1.0,0.6363636363636364,0.027834432554202666,0.3195329087048832,0.15513323693451767,0.10872913992297817,0.0,64427,25,1967,5/26/1967,Good Morning Good Morning - Take * / ************ Breakdown
['The Beatles'],[754032],0.6557377049180327,0.3214978063462912,0.5857142857142856,0.5374112271914816,0.6437919943954399,1.0,0.0,0.6139707335103192,0.0,0.16442883701714522,0.12965340179717588,0.0,155200,24,1967,5/26/1967,Being For The Benefit Of Mr. Kite! - Take 7
['The Beatles'],[754032],0.10480874316939891,0.22252831343740437,0.06908163265306122,0.3560566234312423,0.6324554978823679,1.0,0.6363636363636364,0.8003995656208213,1.0,0.047200991530675473,0.04980744544287548,0.0,161720,27,1969,9/26/1969,********* - Take 39 / ************ / Strings Only
['The Beatles'],[754032],0.5278688524590164,0.09805121926334047,0.1989795918367347,0.45101365882566596,0.6094003757602776,1.0,0.45454545454545453,0.8389011722523378,0.0,0.06837430282999381,0.03979460847240051,0.0,151992,47,2006,11/17/2006,Blackbird / *********
['The Beatles'],[754032],0.6404371584699453,0.38475665748393023,0.7459183673469387,0.5386920407948691,0.7801483934655924,1.0,0.8181818181818182,0.6879343462498119,0.0014331210191082804,0.07198925841768229,0.04942233632862644,0.0,181360,24,1967,5/26/1967,Penny Lane - Capitol Records Mono US Promo Mix
['The Beatles'],[754032],0.4065573770491803,0.19293949596979904,0.3551020408163265,0.6376492291222604,0.6915581313887208,1.0,0.0,0.9655511940665377,0.0,0.06434620946085519,0.044415917843388955,0.0,222307,24,1967,5/26/1967,***** Leaving Home - First Mono Mix
['The Beatles'],[754032],0.8404371584699454,0.48678706254463827,0.7193877551020408,0.5843377524588754,0.8604273477056331,1.0,0.0,0.12560824939476486,0.0006687898089171975,0.047200991530675473,0.05622593068035943,0.0,165053,24,1967,5/26/1967,Getting Better - Take **
['The Beatles'],[754032],0.5136612021857923,0.05958575655545353,0.29081632653061223,0.6165349212873132,0.5987962933477692,1.0,0.36363636363636365,0.9402211897036977,0.7229299363057325,0.12414790332575913,0.048780487804878044,0.0,228253,23,1967,5/26/1967,***** Leaving Home - Take 6 / ************
['The Beatles'],[754032],0.39344262295081966,0.3082338536883991,0.32142857142857145,0.5701149864749907,0.6619749705442154,1.0,0.45454545454545453,0.8389011722523378,2.7707006369426753e-05,0.1334435034083867,0.051476251604621305,0.0,235667,23,1967,5/26/1967,Within You Without You - George Coaching The Musicians
['The Beatles'],[754032],0.4557377049180327,0.15518824609733703,0.22040816326530613,0.5859722235497654,0.6418813489157086,1.0,0.45454545454545453,0.6848947457262711,0.0002239915074309979,0.08903119190249949,0.04736842105263158,0.0,226757,49,2006,11/17/2006,While My Guitar Gently Weeps
['The Beatles'],[754032],0.47650273224043715,0.5673910825425976,0.8275510204081633,0.36391355464008185,0.8966022354552113,0.0,1.0,0.5460863218179081,0.0,0.27907457136955177,0.08151476251604621,0.0,156960,40,1995,11/20/1995,Besame Mucho - Anthology * Version
['The Beatles'],[754032],0.7683060109289617,0.20824405672890522,0.5326530612244899,0.4820925053287581,0.36849982485749755,1.0,0.18181818181818182,0.7375811548009781,1.3057324840764332e-06,0.1076223920677546,0.11450577663671373,0.0,25987,23,1969,9/26/1969,Her Majesty - Remastered ****
['The Beatles'],[754032],0.6612021857923497,0.10417304356698295,0.15612244897959185,0.4580963668861892,0.6532496895201094,1.0,0.0,0.927049587435021,0.0002569002123142251,0.09935963643875233,0.04120667522464698,0.0,154453,39,1996,3/18/1996,Strawberry Fields Forever - Take * / Anthology * Version
['The Beatles'],[754032],0.526775956284153,0.8551168248137945,0.9561224489795919,0.5956308962827731,0.8089672961182052,1.0,0.18181818181818182,0.6494327396182951,8.21656050955414e-06,0.01611237347655443,0.058023106546854934,0.0,155227,74,1963,3/22/1963,Twist And Shout - Remastered ****
['The Beatles'],[754032],0.5366120218579234,0.8061422303846547,0.9908163265306122,0.7651857657640436,0.7886826099417252,1.0,0.36363636363636365,0.27353547487375024,0.0,0.04203676926254906,0.046341463414634146,0.0,173947,71,1963,3/22/1963,I Saw Her Standing There - Remastered ****
['The Beatles'],[754032],0.45464480874316937,0.5633098663401693,0.9183673469387755,0.37067128014452166,0.824061395408082,0.0,0.09090909090909091,0.20970386387939352,0.0,0.32761826068994016,0.03825417201540436,0.0,127853,68,1963,11/22/1963,All My Loving - Remastered ****
['The Beatles'],[754032],0.5683060109289617,0.8347107438016529,0.7591836734693878,0.7073006375393086,0.9035442473649014,1.0,0.0,0.3910666951173276,6.581740976645435e-05,0.20780830406940717,0.10346598202824134,0.0,141693,69,1963,3/22/1963,Love Me Do - Remastered ****
['The Beatles'],[754032],0.794535519125683,0.33374145495357616,0.6591836734693878,0.5850689632100631,0.6596503518772091,1.0,0.45454545454545453,0.8003995656208213,0.0,0.08180128072712249,0.058279845956354305,0.0,133507,64,1963,11/22/1963,Till There Was You - Remastered ****
['The Beatles'],[754032],0.7355191256830601,0.344964799510254,0.6214285714285714,0.5947706483401994,0.7065566984046109,1.0,0.36363636363636365,0.6159971338593463,0.0,0.3658335054740756,0.047240051347881895,0.0,117013,62,1963,3/22/1963,Do You Want To Know A Secret - Remastered ****
['The Beatles'],[754032],0.5759562841530055,0.4786246301397816,0.7204081632653061,0.6661568901081045,0.7958475304907174,1.0,0.36363636363636365,0.33838028604262055,0.0,0.045858293740962605,0.03594351732991014,0.0,120853,61,1963,3/22/1963,Please Please Me - Remastered ****
['The Beatles'],[754032],0.6644808743169398,0.5653504744413834,0.8520408163265306,0.5222947591783677,0.7496735980638791,1.0,0.18181818181818182,0.6433535385712135,0.0,0.03542656475934724,0.043132220795892164,0.0,177133,60,1963,3/22/1963,Anna (Go To Him) - Remastered ****
['The Beatles'],[754032],0.4076502732240437,0.38475665748393023,0.7010204081632654,0.3710679500291529,0.8054007578893735,1.0,0.8181818181818182,0.5319015193747177,0.0,0.24912208221441856,0.04326059050064185,0.0,181347,59,1963,11/22/1963,You Really Got A Hold On Me - Remastered ****
['The Beatles'],[754032],0.6644808743169398,0.49290888684828077,0.8969387755102041,0.5372774108448591,0.7130210489443684,0.0,0.36363636363636365,0.7882411635266581,0.0,0.06899400950216898,0.044287548138639284,0.0,160520,59,1963,3/22/1963,Baby It's You - Remastered ****
['The Beatles'],[754032],0.38360655737704913,0.7530864197530864,0.986734693877551,0.7678812093174411,0.8014202464732667,1.0,0.18181818181818182,0.2927862781895086,0.0,0.07167940508159472,0.08061617458279845,0.0,165467,59,1963,11/22/1963,Roll Over Beethoven - Remastered ****
['The Beatles'],[754032],0.53551912568306,0.5796347311498826,0.8969387755102041,0.5706454727062445,0.7738432633824792,0.0,0.09090909090909091,0.2198358656245295,0.0,0.039867795909935964,0.0441591784338896,0.0,122573,58,1963,11/22/1963,All I've Got To Do - Remastered ****
['The Beatles'],[754032],0.5158469945355191,0.6755433119069483,0.8795918367346939,0.6361868076198851,0.8199535076266597,1.0,0.36363636363636365,0.28772027731694055,0.0,0.18611857054327618,0.040821566110397944,0.0,133387,58,1963,11/22/1963,It Won't Be Long - Remastered ****
['The Beatles'],[754032],0.4054644808743169,0.7275788184879094,0.9346938775510205,0.8142581317326351,0.7900519058688659,1.0,0.18181818181818182,0.561284324435612,0.0,0.2821731047304276,0.07214377406931964,0.0,148253,57,1963,11/22/1963,Don't Bother Me - Remastered ****
['The Beatles'],[754032],0.6032786885245902,0.6459544944393429,0.9806122448979592,0.585666357614628,0.8111645384198962,1.0,0.8181818181818182,0.6838815455517574,0.0,0.34517661640156994,0.04775353016688061,0.0,154160,54,1963,11/22/1963,Please Mister Postman - Remastered ****
['The Beatles'],[754032],0.6939890710382514,0.6581981430466279,0.7857142857142857,0.642485734221619,0.8311944718657452,1.0,0.18181818181818182,0.3941062956408684,0.001348195329087049,0.05887213385664119,0.03735558408215661,0.0,124360,51,1963,3/22/1963,P.S. I Love You - Remastered ****
['The Beatles'],[754032],0.6459016393442623,0.6061626364656667,0.9,0.6372907924795214,0.7539725503932745,1.0,0.0,0.7163039511361925,0.0,0.2925015492666805,0.05301668806161746,0.0,108547,51,1963,3/22/1963,Misery - Remastered ****
['The Beatles'],[754032],0.439344262295082,0.8663401693704724,0.8387755102040816,0.6807667676661473,0.7735566665605196,1.0,0.36363636363636365,0.6149839336848327,0.0,0.7335261309646767,0.06469833119383825,0.0,146440,50,1963,3/22/1963,Boys - Remastered ****
['The Beatles'],[754032],0.6612021857923497,0.39087848178757273,0.6091836734693877,0.6401296106900145,0.7410756934050887,1.0,0.36363636363636365,0.7770959616070084,0.0,0.07322867176203263,0.04852374839537869,0.0,146533,50,1963,3/22/1963,Ask Me Why - Remastered ****
['The Beatles'],[754032],0.6448087431693988,0.810223446587083,0.8132653061224491,0.6619799084313858,0.8954876922587013,1.0,0.0,0.13877985166344167,0.0,0.07622392067754595,0.04762516046213094,0.0,154200,68,1964,7/10/1964,A Hard Day's ***** - Remastered ****
['The Beatles'],[754032],0.8382513661202186,0.3265993265993266,0.6489795918367347,0.5415356381605988,0.7586854759099448,0.0,0.09090909090909091,0.6484195394437815,0.0,0.04368932038834951,0.04326059050064185,0.0,149693,68,1964,7/10/1964,And I Love Her - Remastered ****
['The Beatles'],[754032],0.7125683060109289,0.5837159473523109,0.7591836734693878,0.6601638294415079,0.8531350507913256,1.0,0.8181818181818182,0.4174098996546811,0.0,0.09626110307787647,0.048780487804878044,0.0,163600,65,1964,12/4/1964,Eight Days A Week - Remastered ****
['The Beatles'],[754032],0.5278688524590164,0.6796245281093767,0.8591836734693877,0.8158973819787615,0.9136706684074769,1.0,0.0,0.286707077142427,0.0,0.30489568271018386,0.07612323491655969,0.0,131867,65,1964,7/10/1964,Can't Buy Me Love - Remastered ****
['The Beatles'],[754032],0.726775956284153,0.30517294153657787,0.5795918367346938,0.5171571672991082,0.8175652007769957,1.0,0.18181818181818182,0.6889475464243254,0.0,0.06393307167940508,0.03568677792041078,0.0,139467,63,1964,7/10/1964,If I Fell - Remastered ****
['The Beatles'],[754032],0.7530054644808742,0.3082338536883991,0.6377551020408163,0.6392311295055486,0.781103716205458,1.0,0.0,0.7993863654463076,0.0,0.12208221441850857,0.04698331193838254,0.0,108853,61,1964,12/4/1964,I'll Follow The Sun - Remastered ****
['The Beatles'],[754032],0.7453551912568306,0.44189368431792675,0.9285714285714286,0.6246547060341615,0.8570200299334457,1.0,0.6363636363636364,0.26036387260507343,0.0,0.09212972526337534,0.03709884467265725,0.0,163080,61,1964,7/10/1964,I Should Have Known Better - Remastered ****
['The Beatles'],[754032],0.7846994535519125,0.5939189878583818,0.886734693877551,0.5938148172928953,0.7841925930643568,1.0,0.0,0.6788155446791895,0.0,0.15100185912001654,0.04839537869062901,0.0,136067,59,1964,12/4/1964,No Reply - Remastered ****
['The Beatles'],[754032],0.7191256830601093,0.5367819610243852,0.9051020408163265,0.6313980940728917,0.8619240199980893,0.0,0.5454545454545454,0.13979305183795526,0.0,0.032431315843833915,0.039409499358151474,0.0,116373,59,1964,7/10/1964,I'm Happy Just To Dance With You - Remastered ****
['The Beatles'],[754032],0.6021857923497268,0.5755535149474543,0.5265306122448979,0.655002341786066,0.8404929465337706,0.0,0.18181818181818182,0.24212626946382865,0.0,0.08903119190249949,0.04261874197689345,0.0,155333,58,1964,7/10/1964,Things We Said Today - Remastered ****
['The Beatles'],[754032],0.29180327868852457,0.6908478726660544,0.8132653061224491,0.7213752497108612,0.9009648759672642,0.0,1.0,0.5937067300200471,0.0,0.29043586035942986,0.04980744544287548,0.0,128693,50,1964,7/10/1964,Tell Me Why - Remastered ****
['The Beatles'],[754032],0.4994535519125683,0.924497500255076,0.9846938775510204,0.7985586067806656,0.9040219087348341,1.0,0.8181818181818182,0.5734427265297751,0.0,0.3172898161536873,0.05661103979460847,0.0,151280,51,1964,12/4/1964,Rock And Roll Music - Remastered ****
['The Beatles'],[754032],0.7879781420765026,0.5265789205183145,0.6540816326530613,0.5921468921153498,0.8718275324013629,1.0,0.8181818181818182,0.7537923575931956,0.0,0.16546168147077053,0.03761232349165597,0.0,144187,51,1964,7/10/1964,I'll Be Back - Remastered ****
['The Beatles'],[754032],0.5377049180327869,0.6296296296296297,0.8734693877551021,0.4295361351927433,0.8530713626086679,1.0,0.6363636363636364,0.5744559267042888,1.1358811040339703e-06,0.24912208221441856,0.056354300385109114,0.0,150027,49,1964,12/4/1964,I'm A Loser - Remastered ****
['The Beatles'],[754032],0.6688524590163935,0.7224772982348739,0.7591836734693878,0.6739373548331596,0.878132662484476,1.0,0.18181818181818182,0.37080269162705565,4.1188959660297246e-06,0.4247056393307168,0.05109114249037227,0.0,131280,49,1964,7/10/1964,Any Time At All - Remastered ****
['The Beatles'],[754032],0.3628415300546448,0.1715131109070503,0.32142857142857145,0.46132707582607696,0.7251536477406617,1.0,0.45454545454545453,0.8905743811525314,0.0,0.06486263168766783,0.04184852374839537,0.0,125667,77,1965,8/6/1965,********* - Remastered ****
['The Beatles'],[754032],0.7519125683060108,0.432710947862463,0.44387755102040816,0.49339520746312887,0.7401522147565518,1.0,0.8181818181818182,0.4548983061116843,0.0,0.09006403635612477,0.041463414634146344,0.0,146333,73,1965,12/3/1965,In My Life - Remastered ****
['The Beatles'],[754032],0.5836065573770491,0.7285991225385164,0.7785714285714286,0.4540340849351469,0.8606184122536062,0.0,0.5454545454545454,0.19045306056363515,0.0,0.07601735178682091,0.04261874197689345,0.0,139560,72,1965,8/6/1965,Help! - Remastered ****
['The Beatles'],[754032],0.46448087431693985,0.36537088052239564,0.663265306122449,0.8441182936504144,0.7236888195395345,1.0,0.36363636363636365,0.18538705969106717,0.001337579617834395,0.08903119190249949,0.04865211810012837,0.0,124693,68,1965,12/3/1965,Norwegian Wood (This Bird Has Flown) - Remastered ****
['The Beatles'],[754032],0.6316939890710381,0.2847668605244362,0.6795918367346939,0.5610871622332038,0.7037862624590008,0.0,0.45454545454545453,0.6605779415379447,0.0,0.08180128072712249,0.04377406931964056,0.0,162373,67,1965,12/3/1965,******** - Remastered ****
['The Beatles'],[754032],0.5672131147540983,0.8561371288644015,0.7642857142857143,0.5898385601361104,0.8860618412253606,1.0,0.8181818181818182,0.04627467573035015,0.0,0.2140053707911589,0.08703465982028241,0.0,189680,66,1965,8/6/1965,Ticket To Ride - Remastered ****
['The Beatles'],[754032],0.4349726775956284,0.3888378736863585,0.38571428571428573,0.8806405979679032,0.8136802216348755,1.0,0.6363636363636364,0.20970386387939352,0.0,0.07870274736624663,0.0362002567394095,0.0,129120,65,1965,8/6/1965,You've Got To Hide Your Love Away - Remastered ****
['The Beatles'],[754032],0.5836065573770491,0.6255484134272014,0.7010204081632654,0.5801990040240488,0.7965162564086233,1.0,0.36363636363636365,0.008046633145952092,0.0,0.10555670316050403,0.059306803594351726,0.0,163693,64,1965,12/3/1965,Nowhere Man - Remastered ****
